Ngày,Số HĐ,Diễn giải,TK Đ/Ứ,Nợ,Có
2023-01-10,31,Máy quét HP Scanjet Pro 3000 S4 Sheet-feed - WTY_6FW07A,131,0,9772727.0
2023-01-10,30,Máy quét HP Scanjet Pro 3000 S4 Sheet-feed - WTY_6FW07A,131,0,9772727.0
2023-01-10,32,Chuột máy tính  Dell MS116,131,0,1363636.0
2023-01-10,32,ổ cứng gắn trong 240GB SSD Exceria BiCS FLASH 2.5'' SATA3 Kioxia,131,0,6818182.0
2023-01-10,32,Bộ nhớ trong Kingston 8GD4-2666,131,0,6000000.0
2023-01-10,32,"Thanh ram G.Skill F3-1600C11S-8GIS, 8GB",131,0,7727273.0
2023-01-10,32,Bàn phím Dell Multimedia KB216,131,0,1909091.0
2023-01-11,34,Chuột máy tính Dell MS116,131,0,145455.0
2023-01-11,34,Bàn phím Keyboard NK2500,131,0,218182.0
2023-01-11,34,"Ổ cứng gắn trong 240GB SSD EXCERIA BICS FLASH2.5""SATA3 KIOXIA",131,0,863636.0
2023-01-11,33,Tai nghe Logitech H370,131,0,500000.0
2023-01-11,35,Loa SoundMax A120/2.0,131,0,190909.0
2023-01-12,39,Camera quan sát CS-CV310(A0-1C2WFR),131,0,3900000.0
2023-01-12,39,Camera KTS EZVIZ mã CS-C3N,131,0,579000.0
2023-01-12,39,Camera quan sát DS-2CE56D0T-IT3,131,0,650000.0
2023-01-12,39,Camera quan sát DS-2CE16D0T-IT5(C),131,0,1200000.0
2023-01-12,39,Đầu ghi hình DS-7216HGHI-K2,131,0,2000000.0
2023-01-12,39,Camera quan sát DS-2CE76D0T-ITMFS,131,0,1500000.0
2023-01-12,39,Camera quan sát DS-2CE16D0T-IT3,131,0,16380000.0
2023-01-12,39,Camera quan sát  DS-2CE12DFT-PIRXOF,131,0,2400000.0
2023-01-12,39,Dây cáp mạng Ensoho EN-F5CA24 FTP cat5e,131,0,75000000.0
2023-01-12,39,Ổ điện  12Port có CB,131,0,2000000.0
2023-01-12,39,Hộp ODC 4Fo Full phụ kiện SC/UPC,131,0,709091.0
2023-01-12,39,Đầu ghi hình  DS-7204HUHI-K1/E(S),131,0,1500000.0
2023-01-12,39,"Ổ cứng  GN WD ELEMENTS 1TB 2.5"" USB 3.0",131,0,14300000.0
2023-01-12,41,Thanh ram G.Skill 2400-8GB-8GIS,131,0,1554545.0
2023-01-12,41,Thiết bị truyền ảnh Webcam Logitech C270,131,0,1200000.0
2023-01-12,41,Bàn phím Dell Multimedia KB216,131,0,681818.0
2023-01-12,41,Chuột máy tính Logitech M331,131,0,1290909.0
2023-01-12,39,Bát trên khóa chốt,131,0,700000.0
2023-01-12,41,"Ổ cứng gắn trong 240GB SSD EXCERIA BICS FLASH2.5""SATA3 KIOXIA",131,0,1636364.0
2023-01-12,40,Chuột máy tính Logitech B100,131,0,54545.0
2023-01-12,40,Máy chấm công vân tay RJ-3030. Hiệu: Ronald jack,131,0,2536364.0
2023-01-12,36,Phí Thư BL số MD2116742921 Số seri AA204770 Ngày 16/06/2021 đến 16/06/2022,131,0,13636364.0
2023-01-12,38,Hộp mực  in Ecoplus 12A,131,0,245455.0
2023-01-12,39,Đầu bấm dây cáp mạng  Ensoho EN-RJ45C5 RJ-45 cat5e,131,0,18000000.0
2023-01-12,39,Thiết bị chuyển mạch Cisco Catal C2960X-24TS-L,131,0,37200000.0
2023-01-12,39,Bộ chuyển đổi  tín hiệu BT-HD4V1DF-T/R,131,0,2950000.0
2023-01-12,39,Bát dưới khóa chốt,131,0,318182.0
2023-01-12,39,"Bộ chuyển đổi quang điện  TP-Link,MC112CS",131,0,700000.0
2023-01-12,39,"Bộ chuyển đổi quang điện  TP-Link,MC111CS",131,0,700000.0
2023-01-12,39,Tủ Rack 6U,131,0,9480000.0
2023-01-12,39,Ổ cứng  GT Western 6TB-WD60PURZ,131,0,5300000.0
2023-01-12,39,Bộ chuyển đổi  USB-C sang HUB 3.0+HDMI+RJ45(50538),131,0,900000.0
2023-01-12,39,Bộ chuyển đổi quang điện AP100-20B Aptek,131,0,2550000.0
2023-01-12,39,Bộ chuyển đổi quang điện AP100-20A Aptek,131,0,2550000.0
2023-01-12,39,Đầu ghi hình DS-7632NI-K2,131,0,4500000.0
2023-01-12,39,Camera quan sát DS-2CD2T43G2-2I,131,0,78000000.0
2023-01-12,37,Ru lô sấy,131,0,1409091.0
2023-01-12,39,Bộ chuyển đổi nguồn DS-3E1309P-EI,131,0,17400000.0
2023-01-12,39,Khóa chốt  YB-100+,131,0,900000.0
2023-01-12,39,Khung giá đỡ bằng thép không gỉ  Ruckus(902-0120-0000),131,0,4200000.0
2023-01-12,39,"24Ackipter SC/UPC,24 ống,có nhiệt 60mm",131,0,1000000.0
2023-01-12,39,Bộ nguồn cấp điện Cisco AIR-PWR-C,131,0,2100000.0
2023-01-12,39,Thiết bị chuyển mạch Switch Cisco SB19P-SG95-16,131,0,9600000.0
2023-01-12,39,"Tủ mạng 19""42U D1000-B",131,0,8200000.0
2023-01-12,39,Thiết bị  phát HDMI Dtech DT7060,131,0,3818182.0
2023-01-12,39,"Thiết bị chuyển mạch Switch 24P-LGS124,Linksys",131,0,2200000.0
2023-01-12,39,"Thiết bị chuyển mạch SF1082FP, hiệu  Aptek",131,0,700000.0
2023-01-12,39,"Thiết bị chuyển mạch TP-Link,TL-SG1024D",131,0,7500000.0
2023-01-12,39,"Cáp mạng  Aipoolink RJ45UTP CAT5E,CCA24AWG",131,0,5600000.0
2023-01-12,39,Thiết bị chuyển đổi nguồn điện Ruckus (902-0173-UK00),131,0,1500000.0
2023-01-13,42,Bộ nhớ trong Kingston 16GB-3200U C16,131,0,1363636.0
2023-01-15,43,6R9M6PA: Máy tính xách tay HP 14s-dq5053TU - Intel Corei5-1235U - U15 / 8GB DDR4 2DM 3200/ SSD 512Gb / IntelIris Xe/ 14 Inch HD/ Win 11 home/ Natural Silver/ 1Y,131,0,15445454.0
2023-01-15,44,Máy quét canon DR-F120,131,0,8318182.0
2023-01-15,45,Máy in Brother HL-L2321D,131,0,2681818.0
2023-01-15,43,"Máy tính để bàn Lenovo ThinkCentre neo 50s Gen 3 ,i3-12100, 4GB, 1TB, intel UHD Graphics 730, ac+ BT,KB,M,No OS, 1Y WTY_11T000ARVA - MÀN HÌNH LCD 23.8 Inch LENOVO THINKVISION S24e-20 (62AEKAR2WW)",131,0,22800000.0
2023-01-15,43,Màn chiếu  treo P84WS,131,0,909091.0
2023-01-15,43,Máy chiếu đa năng ViewSonic PA503XE,131,0,10718182.0
2023-01-15,43,Máy In Canon Laser LBP-2900,131,0,3590909.0
2023-01-16,46,Gía treo máy chiếu 1.2m,131,0,409091.0
2023-01-16,46,Dây  HDMI 1.4 đồng 100% 15M,131,0,700000.0
2023-01-17,48,Bộ nhớ trong  Kingston 8GD4-2666,131,0,1181818.0
2023-01-17,48,"Thiết bị thu phát vô tuyến TP-Link,TL-WN822N",131,0,545454.0
2023-01-17,48,Bảng mạch chính Asus Prime H510MF,131,0,2636364.0
2023-01-17,47,Ổ cứng GT Western 1TB,131,0,863636.0
2023-01-17,49,MÀN HÌNH VI TÍNH (LCD) LENOVO C22-2021.5INCH/1920 x 1080/75Hz/VGA/HDMI/ĐEN/3Y(62A7KAR1WW),131,0,2318182.0
2023-01-17,48,Ổ cứng 500GB Kingston SSD NV1 M2 2280(SNVS/500G),131,0,1636364.0
2023-01-27,50,BỘ MÁY VI TÍNH,131,0,16290909.0
2023-01-27,52,"Ổ cứng di động Seagate Expansion 1TB 2.5""",131,0,1318182.0
2023-01-27,51,Hộp mực in Izinet 12A,131,0,336363.0
2023-01-27,51,Máy  In Canon Laser LBP-2900,131,0,3627273.0
2023-01-27,50,Nguồn Jetek Model J400,131,0,536363.0
2023-01-27,50,Máy  In Canon Laser LBP-2900,131,0,3627273.0
2023-01-27,50,"Ổ cứng gắn trong 240GB SSD EXCERIA BICS FLASH2.5""SATA3 KIOXIA",131,0,1254545.0
2023-01-27,50,Điện thoại có dây Panasonic KXTS500,131,0,1236364.0
2023-01-27,50,"Thiết bị chuyển mạch TP-Link,TL-SG1008D",131,0,418182.0
2023-01-27,50,Ram 4GB Kingston,131,0,500000.0
2023-01-31,53,Bộ lưu điện  Santak - TG1000,131,0,4345455.0
2023-01-31,54,Hộp mực  in Izinet 12A,131,0,636364.0
2023-01-31,54,Máy In Canon Laser LBP-2900,131,0,4000000.0
2023-01-31,55,"Ổ cứng gắn trong 240GB SSD EXCERIA BICSFLASH2.5""SATA3 KIOXIA",131,0,854546.0
2023-01-31,56,MÁY TÍNH ĐỂ BÀN (PC) LENOVO ThinkCentre neo 50s Gen 3 i5- 12400(6*2.5)/8GD4/256GSSD/WL/BT/KB/M/W11/ĐEN( 11T0004UVN),131,0,11536363.0
2023-01-31,55,"Ổ cứng SSD Western WDS500G2B0A,500GB,Sata3 2.5""",131,0,1363636.0
2023-01-31,56,Loa SoundMax R-200,131,0,272727.0
2023-01-31,56,MÀN HÌNH VI TÍNH (LCD) LENOVO C22-20 21.5 INCH/1920 x 1080/75Hz/VGA/HDMI/ĐEN/(62A7KAR1WW),131,0,2318182.0
2023-01-31,56,Máy In Canon Laser LBP-2900,131,0,3627273.0
2023-02-01,58,Hộp mực in Ecoplus 12A,131,0,118182.0
2023-02-01,60,Máy  in Brother HL-L2321D,131,0,2681818.0
2023-02-01,69,Hộp mực in,131,0,272727.0
2023-02-01,68,Bộ máy vi tính,131,0,9072727.0
2023-02-01,59,Ổ cứng Gigabyte GP-GSTFS31240GNTD 240GB,131,0,727273.0
2023-02-01,61,USB hiệu Kingston 32GB 3.0DT100G3,131,0,863636.0
2023-02-01,62,Hộp mực in Izinet 12A,131,0,418182.0
2023-02-01,57,"Ổ cứng gắn trong 240GB SSD EXCERIABICSFLASH2.5""SATA3 KIOXIA",131,0,1854545.0
2023-02-01,63,Máy  In Canon Laser LBP-2900,131,0,3627273.0
2023-02-01,64,"Màn hình LCD VIEWSONIC VX2476-SMHD/24""",131,0,3627273.0
2023-02-01,65,Bút trình chiếu hiệu Rapoo Wireless Prensenter Black XR200,131,0,536364.0
2023-02-01,66,Máy  In Canon Laser LBP-2900,131,0,3627273.0
2023-02-01,67,Mực xeroc S1810/S2011,131,0,1054546.0
2023-02-02,70,Bảng mạch chính Asus EX - B365M - V,131,0,1218182.0
2023-02-02,70,Ổ cứng  Gigabyte GP-GSTFS31120GNTD 120GB,131,0,318182.0
2023-02-02,72,MÁY TÍNH XÁCH TAY (NB) LENOVO V14 G3 IAP i3-1215U/4GD4/256GSSD/14.0FHD/WL/BT/2C38/NoOS/ ĐEN(82TS0067VN),131,0,9454545.0
2023-02-02,73,MÁY IN LASER ĐƠN NĂNG CANON I-SENSYS LBP226 DW,131,0,5636364.0
2023-02-02,71,"Ổ cứng Seagate Expansion 1TB 2.5""",131,0,1318182.0
2023-02-02,71,Chuột máy tính Logitech M185,131,0,227273.0
2023-02-02,71,Bàn phím Logitech G213,131,0,681818.0
2023-02-03,74,Máy in laser Brother HL-L2321D,131,0,92713636.0
2023-02-03,75,"Thiết bị định tuyến TP-Link 300M,2.4GHz,TL-WR841N",131,0,218182.0
2023-02-05,81,Điện thoại có dây  Panasonic KXTS500,131,0,309091.0
2023-02-05,82,Ghế xoay Citizen EGC200 E-Dra,131,0,2263636.0
2023-02-05,79,Ổ cứng di động 16GB U202 USB 2.0 KIOXIA,131,0,654545.0
2023-02-05,80,"Màn hình vi tính Dell LCD  E2216Hv - 21.5"" WHD",131,0,2681818.0
2023-02-05,80,"Máy tính để bàn Dell Vostro 3710 STI34010W1-8G-256G Intel Core i3-12100 processor (4-Core, 12M Cache, 3.3GHzto 4.3GHz), 1x8GB, DDR4, 3200MHz, 256GB NVMe M.2 PCIe SSD, Chuột, Bàn Phím, Windows 11 Microsoft Office Home and Student 2021",131,0,10445455.0
2023-02-05,78,Máy in Brother HL-L2321D,131,0,2800000.0
2023-02-05,83,Máy tính xách tay LENOVO ThinkBook 14S G2 ITL I7 1165G7/8GB/512GB SSD/14.0 FHD/FG/W11/LED KB/XÁM (20VA003RVN),131,0,16809091.0
2023-02-05,77,NGUỒN MÁY TÍNH CORSAIR CV550,131,0,863636.0
2023-02-05,84,Hộp mực in tương thích HP SK 93A (CZ192A),131,0,809091.0
2023-02-05,77,MỰC IN MÀU ĐEN IM C2500H,131,0,4181818.0
2023-02-05,77,MỰC IN MÀU ĐỎ IM C2500H,131,0,4045455.0
2023-02-05,77,ĐẦU BẤM DÂY CÁP MẠNG EN-RJ45C5,131,0,181818.0
2023-02-05,77,ĐẦU BẤM DÂY CÁP MẠNG EN-RJ45C6,131,0,227273.0
2023-02-05,77,DÂY CHUYỂN ĐỔI CÓ CHÍP RS-232,131,0,136364.0
2023-02-05,77,BỘ NHỚ TRONG RAM 8GB/3200 KINGSTON,131,0,954545.0
2023-02-05,76,6FW06A: Máy quét ảnh hoặc tài liệu HP ScanJet Pro 2000 s2- Sheet-feed Scanner,131,0,13727273.0
2023-02-06,90,Bàn phím + chuột Logitech MK240,131,0,436364.0
2023-02-06,91,Máy in Brother HL-L2321D,131,0,2681818.0
2023-02-06,92,Bộ vi xử lý  Intel Pentium G6405,131,0,1272727.0
2023-02-06,92,Bộ nhớ trong  Kingmax 4GB DDR4-2666,131,0,727273.0
2023-02-06,87,Máy  in Brother DCP-B7535DW,131,0,5072727.0
2023-02-06,92,Bảng mạch chính Asus Prime H510MK,131,0,2836364.0
2023-02-06,92,Ổ cứng Kingmax PQ3480 128GB(ZeusM2PCIe-Gen3x4),131,0,1527273.0
2023-02-06,89,Ổ cứng Kingmax SSD M2 Sata III 256GB SA3080,131,0,1227273.0
2023-02-06,88,"Ổ cứng GT Western Digital 1TB - 3.5""",131,0,1136364.0
2023-02-06,93,Máy in HP Laser Pro M706N,131,0,18000000.0
2023-02-06,85,Mực  in 308 Number One,131,0,418182.0
2023-02-06,88,"Thiết bị thu phát vô tuyến TP-Link 150M,TL - WN722N",131,0,136363.0
2023-02-06,86,USB hiệu Kingston 32GB 3.0DT100G3,131,0,90909.0
2023-02-06,86,Máy  In Canon Laser LBP-2900,131,0,3627273.0
2023-02-06,86,"Thiết bị chuyển mạch TP-Link,TL-SF1005D",131,0,227273.0
2023-02-06,86,Máy chấm công bằng dấu vân tay RJ3030,131,0,2536363.0
2023-02-08,103,MÁY TÍNH ĐỂ BÀN (PC) LENOVO ThinkCentre neo 50s Gen 3 i5- 12400(6*2.5)/4GD4/256GSSD/WL/BT/KB/M/NoOS/ĐEN(11T000AXVA),131,0,10536364.0
2023-02-08,103,MÀN HÌNH VI TÍNH (LCD) LENOVO C22-20 21.5INCH/1920 x 1080/75Hz/VGA/HDMI/ĐEN(62A7KAR1WW),131,0,2318182.0
2023-02-08,103,Máy In Canon Laser LBP-2900,131,0,3627272.0
2023-02-08,101,Chuột vi tính có dây Rapoo N100,131,0,454545.0
2023-02-08,101,Bàn phím  Keyboard NK2500,131,0,2272727.0
2023-02-08,101,Loa SoundMax A130/2.0,131,0,436364.0
2023-02-08,102,"Ổ cứng di động Seagate Expansion 2TB 2.5""",131,0,2000000.0
2023-02-08,102,Chuột máy tính Logitech M557,131,0,436364.0
2023-02-08,102,Bàn phím Rapoo V500SE,131,0,636363.0
2023-02-08,100,MÁY TÍNH XÁCH TAY (NB) HP Pavilion  X360 14- ek0132TU i7- 1255U/16GD4/512GSSD/14.0FHDT/PEN/FP/WLax/BT5. 2/3C43/W11SL/VÀNG(7C0W4PA),131,0,23809091.0
2023-02-08,101,Bàn phím Rapoo V500SE,131,0,563636.0
2023-02-08,94,Chuột vi tính Rapoo M20,131,0,109091.0
2023-02-08,94,"Máy tính xách tay MSI GF63 Thin 11UD473VN/ i5-11400H/512GB SSD/8GB/RTX3050 Ti Max-Q 4GB/15.6""FHD/60Hz/WIN 11/màu đen",131,0,17700000.0
2023-02-08,95,Máy in laser Brother HL-L2366DW,131,0,3590909.0
2023-02-08,96,"Ổ cứng gắn trong 240GB SSD EXCERIA BICSFLASH2.5""SATA3 KIOXIA",131,0,627273.0
2023-02-08,96,Nguồn Jetek Model J500,131,0,690909.0
2023-02-08,97,Máy  in Brother HL-L2321D,131,0,2954545.0
2023-02-08,98,"Máy tính để bàn HP AIO 24- cb1011d,Core i5-1235U,8GB RAM,512GB SSD,Intel Graphics,23.8""FHD Touch,Wlan ac+BT,USB Keyboard & Mouse,Win11 Home 64,Starry White,1Y WTY_6K7G6PA",131,0,18145455.0
2023-02-08,99,"Máy tính để bàn Dell OptiPlex 3000 Small Form Factor Intel® Core i5-12500 (6 Cores/18MB/12T/3.0GHzto 4.6GHz/65W), 8GB 3200MHz DDR4, 256GB SSD, Intel UHD Graphics , No DVD_RW, Ubuntu,",131,0,13254546.0
2023-02-08,99,"Màn hình vi tính Dell  LCD E2216Hv 21.5"" WHD",131,0,2690909.0
2023-02-08,96,Ram 4GB Kingston,131,0,500000.0
2023-02-09,105,Vỏ thùng máy tính JETEK Squid Game R3 WHITE,131,0,709091.0
2023-02-09,104,"Màn hình LCD VIEWSONIC VX2476 - SMHD/24""",131,0,3872727.0
2023-02-09,105,Nguồn Jetek Model Y500T,131,0,454546.0
2023-02-09,106,Hộp mực  in Ecoplus 12A,131,0,136364.0
2023-02-09,107,Máy In Canon Laser LBP-2900,131,0,7072727.0
2023-02-09,107,Mực in 30A NUmber One,131,0,727273.0
2023-02-09,108,Máy  In Canon Laser LBP-2900,131,0,3818182.0
2023-02-10,109,Ổ cứng di động USB U366 64GB KIOXIA,131,0,200000.0
2023-02-10,110,Máy in Brother HL-L2321D,131,0,2681818.0
2023-02-10,111,Ổ cứng di động 16GB KIOXIA U202,131,0,327273.0
2023-02-10,112,Chuột máy tính Dell WM 126,131,0,181818.0
2023-02-10,113,Máy In Brother HL-L2321D,131,0,2681818.0
2023-02-12,114,Chuột máy tính  Logitech M331,131,0,254545.0
2023-02-12,114,"Ổ cứng di động Seagate Expansion 1TB 2.5""",131,0,1136364.0
2023-02-12,114,Mực Laser TN-2385 Brother,131,0,390909.0
2023-02-12,114,Tai nghe Logitech H370,131,0,400000.0
2023-02-13,116,Ổ cứng Kingmax SSD Sata III 120GB SMV32,131,0,381818.0
2023-02-13,115,Bàn phím + chuột Logitech MK240,131,0,336364.0
2023-02-13,116,Bảng mạch chính Asus Prime H510MF,131,0,1354546.0
2023-02-13,117,Chuột vi tính  Rapoo M20,131,0,109091.0
2023-02-13,117,"Máy tính xách tay Lenovo ThinkBook 14 G4 IAP -I3-1215U(1.2G)-8GB RAM-256GB SSD-WF +BL,Fingerprint-14""FHD- DOS - 2Yr; P/N 21DH00B0VN",131,0,13427273.0
2023-02-13,119,Bàn phím máy tinh Rapoo NK2500,131,0,272727.0
2023-02-13,118,Mực  in 337 Number One,131,0,800000.0
2023-02-14,122,Dây máy in USB 2.0 dài 5M Ugreen,131,0,227273.0
2023-02-14,120,Bộ lưu điện Santak - TG1000,131,0,2700000.0
2023-02-14,121,Mực Laser TN-2385 Brother,131,0,872727.0
2023-02-14,121,"Ổ cứng  GT Western Digital 2TB - 3.5""",131,0,1018182.0
2023-02-14,121,Bộ nhớ trong Kingmax 8GB DDR4-3200,131,0,481818.0
2023-02-15,124,"Thiết bị chuyển mạch TP-Link,LS108G",131,0,500000.0
2023-02-15,124,Đầu bấm dây cáp mạng  Ensoho EN-RJ45C5 RJ-45 cat5e,131,0,76364.0
2023-02-15,7125,Chiết khấu bán hàng Máy in Brother Q4/2022 theo văn bản số 213/12 ngày 05/01/2023,131,0,5102450.0
2023-02-15,123,Bàn phím Dell Multimedia KB216,131,0,172727.0
2023-02-15,123,Chuột máy tính Logitech B100,131,0,90909.0
2023-02-15,7126,Chiết khấu bán hàng Mực in Brother Quý 4/2022 theo văn bản số 214/12 ngày 05/01/2023,131,0,1278837.0
2023-02-16,125,Chuột máy tính Logitech M331,131,0,227273.0
2023-02-16,133,Ổ Cứng SSD 120gb Kingston,131,0,3818182.0
2023-02-16,132,Bộ máy vi tính,131,0,9090909.0
2023-02-16,131,Máy In Canon Laser LBP-2900,131,0,3627273.0
2023-02-16,125,Màn hình vi tính LCD  ASUS PRO ART PA247CV  23.8inch,131,0,5954545.0
2023-02-16,130,MÀN HÌNH LCD 23.8 Inch LENOVO THINKVISION S24e-20 (62AEKAR2WW),131,0,2718182.0
2023-02-16,130,Bộ máy vi tính,131,0,8354545.0
2023-02-16,129,ổ cứng gắn trong 480GB SSD Exceria BiCS FLASH 2.5'' SATA3 Kioxia,131,0,1318182.0
2023-02-16,128,Bộ nguồn cấp điện liên tục Cyber Power BU600E,131,0,1045455.0
2023-02-16,129,Bộ nhớ máy tính xách tay Kingmax 4GB DDR4-2400,131,0,509091.0
2023-02-16,127,MÀN HÌNH VI TÍNH (LCD) LENOVO C22-20 21.5INCH/1920 x 1080/75Hz/VGA/HDMI/ĐEN(62A7KAR1WW),131,0,1990909.0
2023-02-16,127,MÀN HÌNH LCD 23.8 Inch LENOVO THINKVISION S24e-20 (62AEKAR2WW),131,0,2409091.0
2023-02-16,126,Nguồn  Jetek mini A200m,131,0,1200000.0
2023-02-16,134,Thiết bị định tuyến TP-Link 2.4GHz/5GHz Archer C20,131,0,427272.0
2023-02-16,127,MÁY TÍNH XÁCH TAY (NB) LENOVO V14 G3 IAP i5- 1235U/8GD4/256GSSD/14.0FHD/WL/BT/2C38/NoOS/Đ EN(82TS0062VN),131,0,12263636.0
2023-02-16,134,"Thiết bị thu phát vô tuyến TP-Link,TL-WN823N",131,0,627273.0
2023-02-17,136,"Ổ cứng gắn trong 240GB SSD EXCERIABICSFLASH2.5""SATA3 KIOXIA",131,0,1881818.0
2023-02-17,135,"Ổ cứng di động Seagate Expansion 1TB 2.5""",131,0,1190909.0
2023-02-17,135,CPU MÁY TÍNH,131,0,7900000.0
2023-02-17,136,Ram 4GB Kingston,131,0,1000000.0
2023-02-17,138,Màn hình  LCD VIEWSONIC VA1903A,131,0,1727273.0
2023-02-17,136,Điện thoại có dây  Panasonic KXTS500,131,0,618182.0
2023-02-17,137,Thiết bị thu phát vô tuyến TP LINK  ARCHER AX23- AX1800Mbps,131,0,1081818.0
2023-02-17,136,Cạc mạng  PCI Gigabit TP-Link TG 3468,131,0,209091.0
2023-02-17,137,Máy  in Brother HL-L2321D,131,0,2454546.0
2023-02-18,141,Máy  in Brother DCP - B7535DW,131,0,5072727.0
2023-02-18,139,"Ổ cứng gắn trong 240GB SSDEXCERIABICSFLASH2.5""SATA3 KIOXIA",131,0,1500000.0
2023-02-18,140,Phần mềm  Kaspersky KL1941MCCFS,131,0,900000.0
2023-02-19,144,Màn Hình Vi Tính Dell-LCD-E2216HV,131,0,3081818.0
2023-02-19,146,Hộp mực in Eco Plus 12A,131,0,118182.0
2023-02-19,145,Hộp mực in Izinet 12A,131,0,572727.0
2023-02-19,143,Hộp mực in Izinet 12A,131,0,872727.0
2023-02-19,142,MỰC LASER TN-2385 Brother,131,0,500000.0
2023-02-20,147,Mực laser đen Premium,131,0,1818182.0
2023-02-20,147,Mực nạp đổ XP12-140,131,0,3600000.0
2023-02-20,148,"Ổ cứng gắn trong 240GB SSDEXCERIABICSFLASH2.5""SATA3 KIOXIA",131,0,818182.0
2023-02-20,149,Hộp mực in Izinet 12A,131,0,636364.0
