Ngày,Số HĐ,Diễn giải,TK Đ/Ứ,Nợ,Có
2023-03-23,153,"Máy tính xách tay Apple MacBook Air, M2 8 core CPU/8 core GPU, 8GB memory, 256GB SSD, 16 core Neural Engine, 13.6"" Liquid Retina True Tone, Magic Keyboard/Touch ID, 30W USB-C Power Adpt.,macOS, Silver, 1Y WTY_MLXY3SA/A",1121,23363636.0,23363636.0
2023-03-24,467,Mực in 93A Number One,1121,1360000.0,1360000.0
2023-03-28,316,"Giá vốn (80%): Máy tính xách tay Apple MacBook Air,M2 8 core CPU/8 core GPU, 8GBmemory, 256GB SSD, 16 core NeuralEngine, 13.6"" Liquid Retina True Tone,Magic Keyboard/Touch ID, 30W USB-CPower Adpt.,macOS, Silver, 1Y WTY_MLXY3SA/A",632,0.0,18690908.8
2023-03-29,322,Giá vốn (80%): Mực  in 326 Number One,632,0.0,320000.0
2023-03-30,5917,Thuế GTGT: Dịch vụ ngân hàng,1331,0.0,18400.0
2023-03-30,5917,Dịch vụ ngân hàng,1121,184000.0,184000.0
2023-03-30,332,"Giá vốn (80%): Thiết bị phụ trợ mạng Planet 17"" 8­Port Combo VGA LCD KVM Switch_KVM­210­08M",632,0.0,21658181.6
2023-04-09,371,Giá vốn (80%): Mực  in 308 Number One,632,0.0,305454.4
2023-04-10,373,Giá vốn (80%): Thẻ nhớ 64GB Micro SDXC Exceria UHS-I C10 U1100MB/s Kioxia (Không có Adapter),632,0.0,123636.8
2023-04-10,374,Giá vốn (80%): Thẻ nhớ 32GB Micro SDHC Exceria UHS-I C10 U1100MB/s Kioxia (Không có Adapter),632,0.0,290908.8
2023-04-12,216,"Máy tính xách tay Apple Macbook Air Apple M1 chip with 8-core CPU/7-core GPU, 16-core Neural Engine, 8GB unified memory, 256GB SSD, 13.3 inch Retina, Touch ID, Two Thunderbolt/USB 4 ports, Space Grey, macOS, Wty 1Y_MGN63SA/A",1121,16818182.0,16818182.0
2023-04-12,386,"Giá vốn (80%): Máy tính xách tay Apple MacBook Air Apple M1 chip with 8-core CPU/7-core GPU, 16-core Neural Engine, 8GB unified memory, 256GB SSD, 13.3-inch Retina, Touch ID, Two Thunderbolt / USB 4 ports, Space Grey, macOS, Wty 1Y_MGN63SA/A",632,0.0,14174545.6
2023-04-16,398,Giá vốn (80%): Mực in 93A Number One,632,0.0,763636.8
2023-04-29,457,Giá vốn (80%): Mực in 308 Number One,632,0.0,305454.4
2023-04-29,8343,Thuế GTGT: Dịch vụ ngân hàng,1331,0.0,1000.0
2023-04-29,8343,Dịch vụ ngân hàng,1121,10000.0,10000.0
2023-05-08,68707,THU PHI CT VietinBank,1121,19000.0,19000.0
2023-05-08,68707,Thuế GTGT: THU PHI CT VietinBank,1331,0.0,1900.0
2023-05-08,1846,NHỚT ĐỘNG CƠ 229.5 MB 5W-40,1121,2894400.0,2894400.0
2023-05-09,484,Giá vốn (80%): Mực in 051 Number One,632,0.0,363636.0
2023-05-11,494,Giá vốn (80%): Thẻ nhớ 32GB Micro SDHC Exceria UHS-I C10 U1100MB/s Kioxia (Không có Adapter),632,0.0,1090908.8
2023-05-14,499,Giá vốn (80%): Cụm Drum 051 Number one,632,0.0,400000.0
2023-05-14,498,Giá vốn (80%): Mực  in 308 Number One,632,0.0,610908.8
2023-05-16,504,Giá vốn (80%): Thẻ nhớ 64GB Micro SDXC Exceria UHS-I C10 U1100MB/s Kioxia (Không có Adapter,632,0.0,283636.0
2023-05-23,526,Giá vốn (80%): Thẻ nhớ 64GB Micro SDXC Exceria UHS-I C10 U1100MB/s Kioxia (Không có Adapter),632,0.0,94545.6
2023-05-25,909,Mực in 26A Number One,1121,1050000.0,1050000.0
2023-05-25,909,Cụm Drum 32A Number One,1121,700000.0,700000.0
2023-05-25,909,Mực in 051 Number One,1121,600000.0,600000.0
2023-05-25,909,Mực in 308 Number One,1121,640000.0,640000.0
2023-05-25,909,Hộp mực 052 Number One,1121,350000.0,350000.0
2023-05-28,150,Màng RO membrane 50GPP TORAY,1121,909090.9,909090.9
2023-05-29,550,Giá vốn (80%): Mực in 051 Number One,632,0.0,400000.0
2023-05-29,550,Giá vốn (80%): Cụm Drum 32A Number One,632,0.0,363636.0
2023-05-30,558,Giá vốn (80%): Thẻ nhớ 32GB Micro SDHC Exceria UHS-I C10 U1100MB/s Kioxia (Không có Adapter),632,0.0,2727272.8
2023-05-30,558,Giá vốn (80%): Thẻ nhớ 64GB Micro SDXC Exceria UHS-I C10 U1100MB/s Kioxia (Không có Adapter),632,0.0,8000000.0
2023-05-30,558,"Giá vốn (80%): Máy tính tách tay Asus model B3402FEA-EC0714T 14.0"" Full HD/Touchscreen/INTEL I3-1115G4/ 8GB DDR4/256GB M.2 SSD /Fingerprint/NumberPad/Win 10 home/TPM2.0/WIFI6+BT/50WH/BAG/STYLUS/WIRELESS MOUSE/ 2 YW OSS",632,0.0,19636364.0
2023-05-31,570,Giá vốn (80%): Mực in 308 Number One,632,0.0,327272.8
2023-06-02,994,Mực in 308 Number One,1121,640000.0,640000.0
2023-06-02,994,Hộp mực 76a Number One,1121,1100000.0,1100000.0
2023-06-12,612,Giá vốn (80%): Thẻ nhớ 128GB Micro SDXC Exceria UHS-I C10 U1100MB/s Kioxia (Không có Adapter),632,0.0,254544.8
2023-06-13,620,Giá vốn (80%): Mực in 8A Number One,632,0.0,254545.6
2023-06-20,635,Giá vốn (80%): Thẻ nhớ 32GB Micro SDHC Exceria UHS-I C10 U1100MB/s Kioxia (Không có Adapter),632,0.0,381818.4
2023-06-23,2455,Thẻ nhớ 32GB Micro SDHC Ultra C10 80MB/s SanDisk (không có adapter),1121,2909100.0,2909100.0
2023-06-27,97286,THU PHI CT Vietcombank,1121,23000.0,23000.0
2023-06-27,97286,Thuế GTGT: THU PHI CT Vietcombank,1331,0.0,2300.0
2023-06-28,97797,Thuế GTGT: THU PHI CT VietinBank,1331,0.0,2300.0
2023-06-28,97797,THU PHI CT VietinBank,1121,23000.0,23000.0
2023-06-29,13469,Thuế GTGT: Dịch vụ ngân hàng,1331,0.0,16000.0
2023-06-29,13469,Dịch vụ ngân hàng,1121,160000.0,160000.0
2023-07-01,684,"Giá vốn (80%): Máy tính để bàn Dell OptiPlex 3000 Small Form Factor Intel® Core i5-12500 (6Cores/18MB/12T/3.0GHz to 4.6GHz/65W), 8GB 3200MHz DDR4, 256GB SSD,Intel UHD Graphics , No DVD_RW, Ubuntu, BH 1 năm (1Bộ=Máy, Chuột, Bànphím,cáp)",632,0.0,10174545.6
2023-07-13,731,Giá vốn (80%): Thẻ nhớ 64GB Micro SDXC Exceria UHS-I C10 U1100MB/s Kioxia (Không có Adapter),632,0.0,174545.6
2023-07-15,732,"Giá vốn (80%): Máy tính xách tay Asus model B3402FEA - EC0714T 14.0"" Full HD / Touchscreen/INTEL I3 - 1115G4/ 8GB DDR4/256GB M.2 SSD /Fingerprint/NumberPad/Win 10 home/TPM2.0/WIFI6+BT/50WH/BAG/STYLUS/WIRELESS MOUSE/ 2 YW OSS",632,0.0,13090908.8
2023-07-23,1367,Mực in 35A Number One,1121,250000.0,250000.0
2023-07-23,1367,Mực in 308 Number One,1121,640000.0,640000.0
2023-07-23,753,Giá vốn (80%): Mực in 308 Number One,632,0.0,334545.6
2023-07-23,1367,Mực in 337 Number One,1121,2080000.0,2080000.0
2023-07-23,1367,Mực in 83A Number One,1121,1300000.0,1300000.0
2023-07-30,15840,Thuế GTGT: Dịch vụ ngân hàng,1331,0.0,200.0
2023-07-30,15840,Dịch vụ ngân hàng,1121,2000.0,2000.0
2023-07-30,780,"Giá vốn (80%): Máy tính xách tay Asus model B3402FEA - EC0714T 14.0"" Full HD / Touchscreen/INTEL I3 - 1115G4/ 8GBDDR4/256GB M.2 SSD /Fingerprint/NumberPad/Win 10home/TPM2.0/WIFI6+BT/50WH/BAG/STYLUS/WIRELESSMOUSE/ 2 YW OSS",632,0.0,13090908.8
2023-08-02,793,Giá vốn (80%): Mực  in 93A Number One,632,0.0,763636.8
2023-08-04,803,Giá vốn (80%): Mực in 337 Number One,632,0.0,610908.8
2023-08-07,815,Giá vốn (80%): Mực  in 337 Number One,632,0.0,640000.0
2023-08-07,115867,THU PHI CT VietinBank,1121,19000.0,19000.0
2023-08-07,115867,Thuế GTGT: THU PHI CT VietinBank,1331,0.0,1900.0
2023-08-09,823,Giá vốn (80%): Mực in 35A Number One,632,0.0,290908.8
2023-08-13,1529,Mực in 93A Number One,1121,680000.0,680000.0
2023-08-13,1529,Mực in 308 Number One,1121,960000.0,960000.0
2023-08-13,1529,Mực in 337 Number One,1121,780000.0,780000.0
2023-08-13,1529,Mực in 326 Number One,1121,780000.0,780000.0
2023-08-20,848,Giá vốn (80%): Bộ vi xử lý vi tính Intel Core i3 - 13100F (BX8071513100FSRMBV) + Quạt,632,0.0,2465454.4
2023-08-20,847,Giá vốn (80%): MỰC IN 83A NUMBER ONE,632,0.0,276364.0
2023-08-21,862,Giá vốn (80%): Màng RO membrane 50GPP TORAY,632,0.0,1037036.8
2023-08-21,857,Giá vốn (80%): Hộp mực 052 Number One,632,0.0,384000.0
2023-08-28,1220,"Thiết bị chuyển mạch để bàn 5 cổng 10/100/1000 Mbps, hiệu TENDA, Model SG105",1121,5981818.0,5981818.0
2023-08-28,1220,"Thiết bị chuyển mạch để bàn 5 cổng 10/100 Mbps. hiệu TENDA, Model S105",1121,6836364.0,6836364.0
2023-08-28,1220,"Thiết bị chuyển mạch để bàn 8 cổng 10/100/1000 Mbps, hiệu TENDA, Model SG108",1121,10659091.0,10659091.0
2023-08-28,1220,"Thiết bị chuyển mạch để bàn 5 cổng 10/100/1000Mbps, hiệu TENDA, Model TEG1005D",1121,9490909.0,9490909.0
2023-08-28,1220,"Thiết bị chuyển mạch để bàn 8 cổng 10/100 Mbps, hiệu TENDA, Model S108",1121,6818182.0,6818182.0
2023-08-29,1689,Mực in 337 Number One,1121,780000.0,780000.0
2023-09-06,1751,Hộp mực 057 Number One,1121,1500000.0,1500000.0
2023-09-07,929,Giá vốn (80%): Hộp mực 057 Number One,632,0.0,472727.2
2023-09-17,968,Giá vốn (80%): Mực in 337 Number One,632,0.0,960000.0
2023-09-18,970,Giá vốn (80%): Mực in 308 Number One,632,0.0,327272.8
2023-09-24,141969,THU PHI CT VietinBank,1121,19000.0,19000.0
2023-09-24,141969,Thuế GTGT: THU PHI CT VietinBank,1331,0.0,1900.0
2023-09-25,1018,"Giá vốn (80%): Thiết bị chuyển mạch để bàn 8 cổng 10/100/1000Mbps, hiệu TENDA, Model SG108",632,0.0,283636.0
2023-09-27,1029,"Giá vốn (80%): Máy tính để bàn Dell OptiPlex 3000 Small Form Factor Intel® Core i5-12500 (6Cores/18MB/12T/3.0GHz to 4.6GHz/65W), 8GB 3200MHz DDR4, 256GB SSD,Intel UHD Graphics , No DVD_RW, Ubuntu, BH 1 năm (1Bộ=Máy, Chuột, Bànphím,cáp)",632,0.0,9818181.6
2023-09-29,22233,Dịch vụ ngân hàng,1121,160000.0,160000.0
2023-09-29,22233,Thuế GTGT: Dịch vụ ngân hàng,1331,0.0,16000.0
2023-10-04,1057,"Giá vốn (80%): Thiết bị chuyển mạch để bàn 5 cổng10/100/1000Mbps, hiệu TENDA, Model TEG1005D",632,0.0,930908.8
2023-10-04,1057,"Giá vốn (80%): Thiết bị chuyển mạch để bàn 8 cổng 10/100/1000Mbps, hiệu TENDA, Model SG108",632,0.0,567272.8
2023-10-12,153053,Thuế GTGT: THU PHI CT VietinBank,1331,0.0,1900.0
2023-10-12,153053,THU PHI CT VietinBank,1121,19000.0,19000.0
2023-10-18,77381,Bộ vi xử lý vi tính Intel Core i9-13900K (BX8071513900KSRMBH),1121,13727273.0,13727273.0
2023-10-22,1143,"Giá vốn (80%): Thiết bị chuyển mạch 8 cổng 10/100Mbps,TENDA.S108",632,0.0,101818.4
2023-10-24,1149,Giá vốn (80%): Mực in 93A Number One,632,0.0,763636.0
2023-10-30,26681,Thuế GTGT: Dịch vụ ngân hàng,1331,0.0,800.0
2023-10-30,26681,Dịch vụ ngân hàng,1121,8000.0,8000.0
2023-10-30,1204,Giá vốn (80%): Bộ vi xử lý vi tínhIntel Core i9 - 13900K(BX8071513900KSRMBH),632,0.0,11265454.4
2023-11-06,165568,THU PHI CT VietinBank,1121,19000.0,19000.0
2023-11-06,165568,Thuế GTGT: THU PHI CT VietinBank,1331,0.0,1900.0
2023-11-10,1276,Giá vốn (80%): Mực in 85A Number One,632,0.0,269091.2
2023-11-12,7878,Thẻ nhớ Patriot VX Series 32GB MICRO SDHC V30 P/N 7FCMB6IPUVI-32G,1121,2545455.0,2545455.0
2023-11-13,169693,THU PHI CT VietinBank,1121,20000.0,20000.0
2023-11-13,169693,Thuế GTGT: THU PHI CT VietinBank,1331,0.0,2000.0
2023-11-13,1130,"Máy chủ Dell T150 (gồm 4x3.5"" E-2324G 3.1GHz/ 8GB Ram /2TB HDD/Embedded SATA / iDRAC9 Express/ BC5720DP 1GbE LOM/ DVDRW/ Cabled PSU 300W/ Power cord/ No OS - 42SVRDT150-903)",1121,24363636.0,24363636.0
2023-11-19,27678,Thuế GTGT: Dịch vụ ngân hàng,1331,0.0,400.0
2023-11-19,27678,Dịch vụ ngân hàng,1121,4000.0,4000.0
2023-11-19,1311,"Giá vốn (80%): Máy chủ Dell T150 (gồm 4x3.5"" E-2324G 3.1GHz/ 8GB Ram /2TBHDD/Embedded SATA / iDRAC9 Express/ BC5720DP 1GbELOM/ DVDRW/ Cabled PSU 300W/ Power cord/ No OS -42SVRDT150-903)",632,0.0,22247272.8
2023-11-26,21741,"ổ cứng lắp trong Western Digital Ultrastar 10TB 3.5"" Sata 256MB 7200RPM (WUS721010ALE6L4-0B42266)",1121,11090909.0,11090909.0
2023-11-27,177304,Thuế GTGT: THU PHI CT ACB,1331,0.0,1900.0
2023-11-27,177304,THU PHI CT ACB,1121,19000.0,19000.0
2023-11-29,179256,Thuế GTGT: THU PHI CT Vietcombank,1331,0.0,1900.0
2023-11-29,179256,THU PHI CT Vietcombank,1121,19000.0,19000.0
2023-11-30,179860,THU PHI CT Vietcombank,1121,23000.0,23000.0
2023-11-30,179860,Thuế GTGT: THU PHI CT Vietcombank,1331,0.0,2300.0
2023-12-03,180303,Thuế GTGT: THU PHI CT Vietcombank,1331,0.0,1900.0
2023-12-03,180303,THU PHI CT Vietcombank,1121,19000.0,19000.0
2023-12-07,1399,"Giá vốn (80%): MÁY TÍNH XÁCH TAY DELL INSPIRON 5430 N4I5497W1-Silver Intel Core i5 1335U (Up to 4.6Ghz, 12Mb Cache), 16G LPDDR5 4800Mhz, 512Gb SSD NVMe, 14"" FHD 1920 x 1080 250Nits with Comfort View , 4 cell - 54Whr Battery, Windows 11, Platinium Silver, Microsoft Office Home and Studen 2021, Premium Support",632,0.0,18836364.0
2023-12-10,1419,Giá vốn (80%): Mực in 85A Number One,632,0.0,254545.6
2023-12-11,184577,THU PHI CT ACB,1121,19000.0,19000.0
2023-12-11,184526,THU PHI CT VietinBank,1121,19000.0,19000.0
2023-12-11,184577,Thuế GTGT: THU PHI CT ACB,1331,0.0,1900.0
2023-12-11,184517,THU PHI CT Vietcombank,1121,19000.0,19000.0
2023-12-11,184517,Thuế GTGT: THU PHI CT Vietcombank,1331,0.0,1900.0
2023-12-11,184526,Thuế GTGT: THU PHI CT VietinBank,1331,0.0,1900.0
2023-12-13,1434,Giá vốn (80%): Bộ nguồn Acbel Power 80plus 550 (PCB041-YKAGT),632,0.0,552727.2
2023-12-17,187783,THU PHI CT ACB,1121,19000.0,19000.0
2023-12-17,187811,Thuế GTGT: THU PHI CT Vietcombank,1331,0.0,1900.0
2023-12-17,187811,THU PHI CT Vietcombank,1121,19000.0,19000.0
2023-12-17,187783,Thuế GTGT: THU PHI CT ACB,1331,0.0,1900.0
2023-12-18,188781,Thuế GTGT: THU PHI CT ACB,1331,0.0,1900.0
2023-12-18,188781,THU PHI CT ACB,1121,19000.0,19000.0
2023-12-21,190563,THU PHI CT VietinBank,1121,19000.0,19000.0
2023-12-21,190563,Thuế GTGT: THU PHI CT VietinBank,1331,0.0,1900.0
2023-12-24,410,"Thiết bị chuyển mạch Cisco SB CBS250 Smart 8-port GE, PoE, Ext PS, 2x1G Combo_CBS250-8P-E-2G-EU",1121,5227273.0,5227273.0
2023-12-25,9997,Thẻ nhớ Patriot VX Series 32GB MICRO SDHC V30 P/N 7FCMB6IPUVI-32G,1121,1690909.0,1690909.0
2023-12-26,193263,THU PHI CT Vietcombank,1121,19000.0,19000.0
2023-12-26,193263,Thuế GTGT: THU PHI CT Vietcombank,1331,0.0,1900.0
2023-12-26,193264,THU PHI CT Vietcombank,1121,19000.0,19000.0
2023-12-26,194151,THU PHI CT ACB,1121,19000.0,19000.0
2023-12-26,194151,Thuế GTGT: THU PHI CT ACB,1331,0.0,1900.0
2023-12-26,193264,Thuế GTGT: THU PHI CT Vietcombank,1331,0.0,1900.0
2023-12-26,2845,Mực in TN2280 Number One,1121,280000.0,280000.0
2023-12-26,90770,Bộ vi xử lý vi tính Intel Core i5-13400 (BX8071513400SRMBP) + Quạt,1121,16172727.0,16172727.0
2023-12-26,1538,Giá vốn (80%): Hộp mực 057 Number One,632,0.0,509091.2
2023-12-27,194492,Thuế GTGT: THU PHI CT BIDV,1331,0.0,1900.0
2023-12-27,194492,THU PHI CT BIDV,1121,19000.0,19000.0
2023-12-27,194493,THU PHI CT Vietcombank,1121,19000.0,19000.0
2023-12-27,194493,Thuế GTGT: THU PHI CT Vietcombank,1331,0.0,1900.0
2023-12-28,1563,Giá vốn (80%): Thẻ nhớ 64GB Micro SDXC Exceria UHS-I C10 U1 100MB/s Kioxia ( không có Adapter),632,0.0,2836368.0
2023-12-28,1573,Giá vốn (80%): Mực in 26A Number One,632,0.0,327272.8
2023-12-28,1563,Giá vốn (80%): Thẻ nhớ 32GB Micro SDHC Exceria Plus UHS-I C10 U3 V30 A1 98MB/65MB/s Kioxia ( Có Adapter),632,0.0,2618176.0
2023-12-28,194903,THU PHI CT Vietcombank,1121,23000.0,23000.0
2023-12-28,194902,Thuế GTGT: THU PHI CT ACB,1331,0.0,2300.0
2023-12-28,194902,THU PHI CT ACB,1121,23000.0,23000.0
2023-12-28,194896,Thuế GTGT: THU PHI CT Vietcombank,1331,0.0,1900.0
2023-12-28,194896,THU PHI CT Vietcombank,1121,19000.0,19000.0
2023-12-28,194903,Thuế GTGT: THU PHI CT Vietcombank,1331,0.0,2300.0
2023-12-28,194832,THU PHI CT VietinBank,1121,20000.0,20000.0
2023-12-28,194832,Thuế GTGT: THU PHI CT VietinBank,1331,0.0,2000.0
2023-12-29,32665,Dịch vụ ngân hàng,1121,180000.0,180000.0
2023-12-29,32665,Thuế GTGT: Dịch vụ ngân hàng,1331,0.0,18000.0
2023-12-30,1585,Giá vốn (80%): Mực nước Epson EIMB,632,0.0,654544.0
2023-12-30,1585,Giá vốn (80%): Mực in 85A Number One,632,0.0,648000.0
