Ngày,Số HĐ,Diễn giải,TK Đ/Ứ,Nợ,Có
2023-01-10,15,Nguồn máy tính Corsair RM850e/CP,6422,0.0,2627272.0
2023-01-10,14,Nguồn máy tính Corsair RM850e/CP,6422,0.0,2627272.0
2023-01-10,76,Điện thoại có dây Panasonic KXTS500,6422,0.0,2217000.0
2023-01-11,471,Bộ nhớ máy tính xách tay Kingmax 16GB DDR4-3200,6422,0.0,2209091.0
2023-01-11,471,Bộ vi xử lý vi tính Intel Core i3-10105 (BX8070110105SRH3P) + Quạt,6422,0.0,12272728.0
2023-01-11,471,Bộ vi xử lý vi tính Intel Core i3-12100 (BX8071512100SRL62) + Quạt,6422,0.0,2954545.0
2023-01-11,471,Ổ đĩa cứng của máy vi tính hiệu Gigabyte GP-GSTFS31240GNTD 240GB (Sata 3),6422,0.0,409091.0
2023-01-11,471,Mạch chính vi tính Gigabyte H610M S2H DDR4,6422,0.0,8954545.0
2023-01-11,653,"Camera kỹ thuật số có chức năng ghi EZVIZ CS-C6N(4MP,W1)",6422,0.0,2950000.0
2023-01-11,653,Camera kỹ thuật số có chức năng ghi hiệu EZVIZ mã CS-C3TN (1080P COLOR) 2.8 MM- hỗ trợ thẻ nhớ trong,6422,0.0,3550000.0
2023-01-11,653,Camera quan sát CS-C6N (1080P),6422,0.0,13200000.0
2023-01-11,7249,THU LAI VAY LD2234700421,6422,0.0,105841.0
2023-01-11,3664,"Bộ định tuyến có chức năng  thu phát vô tuyến TP-LINK, 2,4 GHz/ W-CDMA FDD/ GSM_TL-MR6400",6422,0.0,4931820.0
2023-01-11,374,THU PHI CK CTY CN QUOC GIA ADG TAI DN,6422,0.0,36000.0
2023-01-11,374,Thuế GTGT: THU PHI CK CTY CN QUOC GIA ADG TAI DN,1331,0.0,3600.0
2023-01-15,21,Máy quét canon DR-F120,6422,0.0,7590909.0
2023-01-17,58,MÁY IN HP LASERJET PRO M404DN (W1A53A),6422,0.0,9818182.0
2023-01-17,58,MÁY IN LASER ĐƠN NĂNG CANON I-SENSYS LBP226DW (3516C007AAME),6422,0.0,9818182.0
2023-01-17,43,Máy tính bàn Lenovo ThinkCentre M70s Gen 3 - i3-12100 ( 4.3 GHZ) - 4GB RAM - 256GB SSD - Wireless & Bluetooth - None -1Yr; P/n 11TC000PVA,6422,0.0,118922727.0
2023-01-17,43,Máy tính bàn Lenovo ThinkCentre M70s Gen 3 i5-12400 (4.4GHZ)- 8GB RAM - 512 SSD - Wireless & Bluetooth - None - 1Yr; P/n11TC000TVA,6422,0.0,160650000.0
2023-01-18,671,THU PHI CK CTY THE GIOI SO,6422,0.0,28000.0
2023-01-18,22621,DO 0.001S-V,6422,0.0,1363636.0
2023-01-18,671,Thuế GTGT: THU PHI CK CTY THE GIOI SO,1331,0.0,2800.0
2023-01-18,672,THU PHI CK CTY PP TONG HOP DAU KHI,6422,0.0,15000.0
2023-01-18,672,Thuế GTGT: THU PHI CK CTY PP TONG HOP DAU KHI,1331,0.0,1500.0
2023-01-18,11424,THU LAI VAY LD2225700570,6422,0.0,524093.0
2023-01-19,3229,Nâng cấp Premium Cloud Hosting - Thiết yếu (Essential) (huyvugialai.com),6422,0.0,1188000.0
2023-01-29,13346,THU LAI VAY LD2301200655,6422,0.0,481.0
2023-01-29,13635,"PHI T01/2023-040019911911-ALERT,IB,OTP,QLTK",6422,0.0,125000.0
2023-01-29,13635,"Thuế GTGT: PHI T01/2023-040019911911-ALERT,IB,OTP,QLTK",1331,0.0,12500.0
2023-01-30,2388,Máy in đa chức năng Brother MFC-L2701D,6422,0.0,24354545.0
2023-01-30,24,Chíp vi xử lý intel Comet Lake core i5-10400 2.9Ghz + Quạ,6422,0.0,6000000.0
2023-01-30,24,Bảng mạch chính Asus EX - B365M - V,6422,0.0,2600000.0
2023-01-30,2388,Mực in Brother TN-2385,6422,0.0,13531500.0
2023-01-30,2388,Máy in laser Brother DCP-B7535DW,6422,0.0,24781818.0
2023-01-30,6637,Thuế GTGT: Không có tên,1331,0.0,22000.0
2023-01-30,2388,Máy in laser Brother HL-L2321D,6422,0.0,172190910.0
2023-01-30,6636,Không có tên,6422,0.0,7301990.0
2023-01-30,1495,Phí dịch vụ thanh toán trên vimo.vn tháng 01/2023 theo hợp đồng số ĐL00424/08062022,6422,0.0,49.0
2023-01-30,56,Máy tính bàn Lenovo ThinkCentre M70s Gen 3 - i3-12100 ( 4.3 GHZ) - 4GB RAM - 256GB SSD - Wireless & Bluetooth - None -1Yr; P/n 11TC000PVA,6422,0.0,118922727.0
2023-01-30,56,Máy tính bàn Lenovo ThinkCentre M70s Gen 3 i5-12400 (4.4GHZ)- 8GB RAM - 256 SSD- Wireless & Bluetooth - None - 1Yr; P/n11TC000TVA,6422,0.0,156559091.0
2023-01-30,6637,Không có tên,6422,0.0,220000.0
2023-01-31,25965907,Thuế GTGT: Không có tên,1331,0.0,35000.0
2023-01-31,25965907,Không có tên,6422,0.0,350000.0
2023-01-31,15901,THU LAI VAY QUA HAN PDLD2227700350,6422,0.0,1312552.0
2023-01-31,15893,THU LAI VAY QUA HAN PDLD2229200450,6422,0.0,731151.0
2023-01-31,15894,THU LAI VAY QUA HAN PDLD2229000275,6422,0.0,1465199.0
2023-01-31,15900,THU LAI VAY QUA HAN PDLD2228000535,6422,0.0,442507.0
2023-01-31,15895,THU LAI VAY QUA HAN PDLD2228600465,6422,0.0,893213.0
2023-01-31,15898,THU LAI VAY QUA HAN PDLD2228400092,6422,0.0,764803.0
2023-01-31,15897,THU LAI VAY QUA HAN PDLD2228500024,6422,0.0,1081170.0
2023-01-31,15896,THU LAI VAY QUA HAN PDLD2228500483,6422,0.0,764803.0
2023-01-31,8651,"Máy tính để bàn HP AIO 24-cb1011d,Core i5-1235U,8GB RAM,512GB SSD,Intel Graphics,23.8""FHD Touch,Wlan ac+BT,USB Keyboard & Mouse,Win11 Home 64,Starry White,1Y WTY_6K7G6PA",6422,0.0,17000000.0
2023-01-31,15904,THU LAI VAY QUA HAN PDLD2227000299,6422,0.0,540940.0
2023-01-31,106579,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,6422,0.0,359374.0
2023-01-31,15899,THU LAI VAY QUA HAN PDLD2228300453,6422,0.0,3824012.0
2023-01-31,106579,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,1331,0.0,35937.0
2023-01-31,60191,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,6422,0.0,274000.0
2023-01-31,106580,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,1331,0.0,23451.0
2023-01-31,90977,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,1331,0.0,24964.0
2023-01-31,90977,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,6422,0.0,249636.0
2023-01-31,60191,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,1331,0.0,27400.0
2023-01-31,60146,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,1331,0.0,2000.0
2023-01-31,60146,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,6422,0.0,20000.0
2023-01-31,106580,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,6422,0.0,234510.0
2023-01-31,60093,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,1331,0.0,2455.0
2023-01-31,60092,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,1331,0.0,2540.0
2023-01-31,60092,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,6422,0.0,25400.0
2023-01-31,59893,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,1331,0.0,21364.0
2023-01-31,59893,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,6422,0.0,213636.0
2023-01-31,106678,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,1331,0.0,37422.0
2023-01-31,106678,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,6422,0.0,374218.0
2023-01-31,60093,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,6422,0.0,24545.0
2023-01-31,15902,THU LAI VAY QUA HAN PDLD2227300451,6422,0.0,455780.0
2023-01-31,16320,THU LAI VAY LD2235000387,6422,0.0,61698.0
2023-01-31,15892,THU LAI VAY QUA HAN PDLD2229700340,6422,0.0,764803.0
2023-01-31,15906,THU LAI VAY QUA HAN PDLD2226400456,6422,0.0,803696.0
2023-01-31,15907,THU LAI VAY QUA HAN PDLD2226300522,6422,0.0,1444627.0
2023-01-31,15912,THU LAI VAY QUA HAN PDLD2301200655,6422,0.0,399190.0
2023-01-31,15914,THU LAI VAY QUA HAN PDLD2235700402,6422,0.0,1274671.0
2023-01-31,15918,THU LAI VAY QUA HAN PDLD2235600430,6422,0.0,849780.0
2023-01-31,15920,THU LAI VAY QUA HAN PDLD2235300450,6422,0.0,1228783.0
2023-01-31,15925,THU LAI VAY QUA HAN PDLD2235300287,6422,0.0,1045230.0
2023-01-31,15927,THU LAI VAY QUA HAN PDLD2235000387,6422,0.0,1216718.0
2023-01-31,746,TP CK CTY TH VIEN SON,6422,0.0,80000.0
2023-01-31,746,Thuế GTGT: TP CK CTY TH VIEN SON,1331,0.0,8000.0
2023-01-31,23,Hộp mực in iziNet 12A/303/FX9 Universal,6422,0.0,2400000.0
2023-01-31,23,Hộp mực in EcoPlus 12A/303/FX9 Universal,6422,0.0,880000.0
2023-01-31,15911,THU LAI VAY QUA HAN PDLD2301900242,6422,0.0,325657.0
2023-01-31,15903,THU LAI VAY QUA HAN PDLD2227200389,6422,0.0,504175.0
2023-01-31,15891,THU LAI VAY QUA HAN PDLD2229700440,6422,0.0,764803.0
2023-01-31,15905,THU LAI VAY QUA HAN PDLD2226900375,6422,0.0,1155701.0
2023-02-01,396,Chuột Logitech M170,6422,0.0,981816.0
2023-02-01,396,Thiết bị ghi hình Logitech C920E,6422,0.0,1500000.0
2023-02-01,396,Bàn Phím Bluetooth Logitech K380 Xám Đậm,6422,0.0,1072728.0
2023-02-01,396,Bàn Phím+Chuột Logitech MK240 đen,6422,0.0,1545456.0
2023-02-01,396,Tay Game Logitech F710,6422,0.0,1536364.0
2023-02-01,396,Chuột Logitech M350 đen,6422,0.0,1909090.0
2023-02-01,165,Máy tính tiền DT-W9,6422,0.0,8090909.0
2023-02-01,396,Tay Game Logitech F310,6422,0.0,1977275.0
2023-02-01,396,Chuột Logitech M187 Đen,6422,0.0,890908.0
2023-02-01,396,Thiết bị ghi hình Logitech C270 (Webcam),6422,0.0,1886365.0
2023-02-01,396,Chuột Logitech M187 Xanh,6422,0.0,668181.0
2023-02-01,396,Chuột Logitech M221 Xanh,6422,0.0,627273.0
2023-02-01,396,Chuột Logitech M185 Đỏ,6422,0.0,360000.0
2023-02-01,396,Chuột Logitech M185 Xám,6422,0.0,360000.0
2023-02-01,396,Chuột Logitech M185 Xanh,6422,0.0,360000.0
2023-02-01,214,Ghế xoay Midnight EGC205  - E-Dra,6422,0.0,18836364.0
2023-02-01,396,Chuột Logitech M221 Xám,6422,0.0,836364.0
2023-02-01,396,Chuột Logitech M221 Đỏ,6422,0.0,627273.0
2023-02-01,396,Chuột logitech Pop Emoji tím (910_006515),6422,0.0,468182.0
2023-02-01,396,Chuột Logitech Pop Emoji hồng (910-006516),6422,0.0,468182.0
2023-02-01,396,Chuột Logitech Pop Emoji vàng (910-006514),6422,0.0,468182.0
2023-02-01,396,Chuột Logitech M187 Đỏ,6422,0.0,668181.0
2023-02-02,816,THU PHI CK CTY VINH XUAN,6422,0.0,23000.0
2023-02-02,816,Thuế GTGT: THU PHI CK CTY VINH XUAN,1331,0.0,2300.0
2023-02-02,815,THU PHI CK CTY VIEN SON,6422,0.0,40000.0
2023-02-02,17575,THU LAI VAY LD2235300287,6422,0.0,86904.0
2023-02-02,815,Thuế GTGT: THU PHI CK CTY VIEN SON,1331,0.0,4000.0
2023-02-02,2922,Máy in laser Brother HL-L2321D,6422,0.0,103314545.0
2023-02-02,1403,"Camera quan sát CS-C1C 1080P, H.265 (E0-1E2WF)",6422,0.0,1600000.0
2023-02-02,1403,Camera kỹ thuật số có chức năng ghi hiệu EZVIZ mã CS-C3TN (1080P COLOR) 2.8 MM- hỗ trợ thẻ nhớ trong,6422,0.0,4320000.0
2023-02-02,1403,Camera quan sát kỹ thuật số có chức năng ghi hiệu EZVIZ mã CS-H8C - hỗ trợ thẻ nhớ trong,6422,0.0,1663636.0
2023-02-02,2924,Máy in đa chức năng Brother MFC-L2701D,6422,0.0,9741818.0
2023-02-02,2924,Mực in Brother TN-2385,6422,0.0,8730000.0
2023-02-02,2924,Máy in laser Brother DCP-B7535DW,6422,0.0,19825455.0
2023-02-02,2996,Máy in phun đơn năng Brother HL-T4000DW,6422,0.0,9854618.0
2023-02-05,152,Hộp mực in tương thích HP SK 93A (CZ192A),6422,0.0,550000.0
2023-02-05,152,Hộp mực in tương thích HP S-C4092A,6422,0.0,185000.0
2023-02-05,152,Mực laser đen Brother 2240,6422,0.0,1363650.0
2023-02-05,152,Trống máy in HP 1010/1020,6422,0.0,600000.0
2023-02-05,62,MỰC IN MÀU ĐỎ IM C2500H,6422,0.0,3459120.0
2023-02-05,62,MỰC IN MÀU ĐEN IM C2500H,6422,0.0,3271680.0
2023-02-05,100,MÁY IN LASER ĐƠN NĂNG CANON I-SENSYS LBP226DW (3516C007AAME),6422,0.0,19636364.0
2023-02-05,33,Máy in HP Laser Pro M706N,6422,0.0,13545455.0
2023-02-05,1790,Chiết khấu giảm giá hàng hóa,6422,0.0,15454545.0
2023-02-05,83499,Cước dịch vụ viễn thông trả sau (Dịch vụ chịu thuế),6422,0.0,236818.0
2023-02-05,83499,Thuế GTGT: Cước dịch vụ viễn thông trả sau (Dịch vụ chịu thuế),1331,0.0,23682.0
2023-02-05,17934,THU LAI VAY LD2235300450,6422,0.0,183287.0
2023-02-05,1673,Camera quan sát CS-C6N (1080P),6422,0.0,8800000.0
2023-02-05,1673,"Camera quan sát CS-C8PF (2MP,W1)",6422,0.0,1272727.0
2023-02-06,28876,MÁY TÍNH XÁCH TAY (NB) HP Pavilion X360 14-ek0132TU i7-1255U/16GD4/512GSSD/14.0FHDT/PEN/FP/WLax/BT5.2/3C43/W11SL/VÀNG(7C0W4PA),6422,0.0,22216364.0
2023-02-06,18,ĐẦU ĐỌC MÃ VẠCH OD7200,6422,0.0,2200000.0
2023-02-06,18,Máy in mã vạch GODEX G500,6422,0.0,2900000.0
2023-02-06,20315,THU LAI VAY LD2226300522,6422,0.0,333060.0
2023-02-06,409,Tai nghe SoundMax AH336,6422,0.0,760000.0
2023-02-06,409,Loa SoundMax A130/2.0,6422,0.0,1300000.0
2023-02-06,409,Loa SoundMax A828/2.1,6422,0.0,940000.0
2023-02-06,409,Loa SoundMax A2126/2.1,6422,0.0,2100000.0
2023-02-06,409,Loa SoundMax A2130/2.1,6422,0.0,1140000.0
2023-02-06,409,Loa SoundMax A2140/2.1,6422,0.0,1220000.0
2023-02-06,409,Loa SoundMax R-200/1.0,6422,0.0,270000.0
2023-02-06,409,Loa SoundMax R-300/1.0,6422,0.0,300000.0
2023-02-06,409,Tai nghe SoundMax AH314,6422,0.0,900000.0
2023-02-06,409,Tai nghe SoundMax AH315,6422,0.0,600000.0
2023-02-06,409,Tai nghe SoundMax AH326,6422,0.0,309091.0
2023-02-06,409,Tai nghe SoundMax AH713,6422,0.0,420000.0
2023-02-06,409,Tai nghe SoundMax AH328,6422,0.0,350000.0
2023-02-06,19,Đầu ghi hình DH - XVR 4116HS -  I,6422,0.0,1663636.0
2023-02-06,341,Máy in laser Brother HL-L2366DW,6422,0.0,3363491.0
2023-02-06,28949,CHUỘT VI TÍNH (MOUSE) LOGITECH G402 WIRED/USB/OPTICAL/ĐEN (BLACK)(910-004070),6422,0.0,2681820.0
2023-02-06,28949,CHUỘT VI TÍNH (MOUSE) LOGITECH G304 LIGHTSPEED WIRELESS GAMING MOUSE(910-005284),6422,0.0,3272725.0
2023-02-06,28949,CHUỘT VI TÍNH (MOUSE) LOGITECH G502 HERO GAMING – ĐEN (BLACK)(910-005472),6422,0.0,827273.0
2023-02-06,28949,CHUỘT VI TÍNH (MOUSE) LOGITECH G102 GEN2 LIGHTSYNC GAMING - ĐEN (BLACK)(910-005802),6422,0.0,2654544.0
2023-02-06,28949,CHUỘT VI TÍNH (MOUSE) LOGITECH G102 GEN2 LIGHTSYNC GAMING – TRẮNG (WHITE)(910-005803),6422,0.0,663636.0
2023-02-06,28949,TAI NGHE (HEADSET) LOGITECH G331 WIRED GAMING - ĐEN (BLACK)(981-000759),6422,0.0,1490908.0
2023-02-06,28949,TAI NGHE (HEADSET) LOGITECH G431 7.1 SURROUND GAMING - ĐEN (BLACK)(981-000774),6422,0.0,1000000.0
2023-02-07,547,CHIP VI XỬ LÝ INTEL CORE I5 11400F - 2.60GHZ ( BX8070811400F SRKP1 ) + QUẠT,6422,0.0,2863636.0
2023-02-07,547,Bộ vi xử lý vi tính Intel Core i3-12100 (BX8071512100SRL62) + Quạt,6422,0.0,3045455.0
2023-02-07,547,"Bộ Vi xử lý Intel Core i3-10105 Processor 3.70GHz 6M Cache, Sockets FCLGA1200-BX8070110105",6422,0.0,4945455.0
2023-02-07,492,Chill Cocktail Light Thùng 24 lon mix (4 thùng 6 lon mix 6 vị) TẾT (Hàng cho biếu tặng không thu tiền),1111,454545.0,454545.0
2023-02-07,4488,"Máy tính xách tay MSI GF63 Thin 11UC-1228VN (i7-11800H; 8GB; 512GB SSD; RTX3050/4GB; 15.6"" FHD; Win11; Đen)",6422,0.0,19181818.0
2023-02-07,547,CHÍP VI XỬ LÝ INTEL CORE I5-12400 - 2.50GHZ + QUẠT,6422,0.0,4318182.0
2023-02-08,20883,THU LAI VAY LD2226400456,6422,0.0,226605.0
2023-02-08,8835,"Thiết bị thu phát vô tuyến, TP-LINK, 2,4GHz/5GHz, Archer T2U",6422,0.0,200000.0
2023-02-08,8835,"Thiết bị định tuyến băng tần 2,4/5 GHz, TP-LINK, Deco E4(2-pack)",6422,0.0,1163636.0
2023-02-08,8835,"Thiết bị thu phát vô tuyến TP-LINK 150M, TL-WN722N",6422,0.0,150000.0
2023-02-09,9473346,Trich thu Tien vay - Lai : 7032329 - Acct vay 377993869,6422,0.0,7032329.0
2023-02-09,7574,"Màn Hình ViewSonic VA3209-2K-MHD / 31.5"" LCD",6422,0.0,22727273.0
2023-02-09,2279,Ổ đĩa cứng máy tính Kingmax SMV32 120GB (Sata 3),6422,0.0,27272727.0
2023-02-09,9473353,Trich thu Tien vay - Lai : 1868493 - Acct vay 383583749,6422,0.0,1868493.0
2023-02-09,7605,Chiết khấu theo biên bản thỏa thuận và quyết toán số 00470-2022-05-HTG-ASUS-HVU09-PSD kí ngày 11/5/2022,6422,0.0,9454545.0
2023-02-09,9473339,Trich thu Tien vay - Lai : 2802740 - Acct vay 383484139,6422,0.0,2802740.0
2023-02-09,21120,THU LAI VAY LD2235600430,6422,0.0,285333.0
2023-02-09,7605,Màn hình VIEWSONIC VA1903A/19'' LCD MONITOR,6422,0.0,43090909.0
2023-02-10,10185604,Thuế GTGT:  Thu Phi SMS thay doi so du thang  01/2023,1331,0.0,1818.0
2023-02-10,7695,Màn hình LCD VIEWSONIC VX2718-PC-MHD/27'' LCD MONITOR,6422,0.0,38454545.0
2023-02-10,7784,Màn hình LCD VIEWSONIC VA2732-H,6422,0.0,13863636.0
2023-02-10,7784,"Màn hình máy tính  Viewsonic VX3276-MHD-3/32 inch, Full HD, IPS, 75Hz",6422,0.0,40000000.0
2023-02-10,362,Chuột không dây dùng cho máy tính EM6102W ; hiệu E-dra,6422,0.0,8083636.0
2023-02-10,362,Chuột máy tính EM6102 E-Dra,6422,0.0,9689091.0
2023-02-10,10185604,Thu Phi SMS thay doi so du thang  01/2023,6422,0.0,18182.0
2023-02-12,34,Hộp mực in EcoPlus 12A/303/FX9 Universal,6422,0.0,880000.0
2023-02-12,34,Hộp mực in iziNet 12A/303/FX9 Universal,6422,0.0,2400000.0
2023-02-12,987,Thuế GTGT: THU PHI CK CTY VIEN SON,1331,0.0,6000.0
2023-02-12,42,"Bộ nhớ Ram dùng cho máy tính để bàn hiệu Silicon DDR4-2666, UDIMM, 8GBx1",6422,0.0,17454560.0
2023-02-12,42,Bộ chuyển đổi DVI-D sang VGA active từ máy tính nối ra máy chiếu/màn hình Ugreen ( 40259),6422,0.0,418182.0
2023-02-12,42,Cáp dữ liệu VIDEO HDMI 1.4 truyền âm thanh hình ảnh dài 5M Ugreen ( 10109),6422,0.0,636365.0
2023-02-12,42,Cáp dữ liệu VIDEO HDMI 1.4 truyền âm thanh hình ảnh dài 1.5M Ugreen ( 60820),6422,0.0,386365.0
2023-02-12,42,"Bộ chuyển đổi có chipset USB 3.0 sang SATA, nguồn 12v-2A Ugreen (60561)",6422,0.0,663636.0
