Ngày,Số HĐ,Diễn giải,TK Đ/Ứ,Nợ,Có
2023-04-21,428,Điện thoại có dây Panasonic KXTS500,511,1090909.0,0
2023-04-21,428,Chuột máy tính Logitech  M170,511,145455.0,0
2023-04-21,430,"Màn hình máy tính Lenovo H20215FE0 - ""E22-28 (H20215FE0)21.5 inch Monitor-HDMI, Linecord, WTYWarrantyCode:limited"", P/N:62B9MAR4WW",511,2445455.0,0
2023-04-21,430,Mực  Laser TN-2385 Brother,511,454544.0,0
2023-04-21,430,Bộ vi xử lý Intel Core i3-10105,511,2363636.0,0
2023-04-21,430,Bộ nhớ trong Kingston 4GBD4-3200,511,409091.0,0
2023-04-21,430,Bàn phím  Dell Multimedia KB216,511,272728.0,0
2023-04-23,434,Đầu bấm dây mạng  EN-RJ45C6 RJ-45,511,454546.0,0
2023-04-23,435,"Máy tính xách tay ThinkBook 14 G4 IAP i5-1240P/8Gb/512Gb/UHD/Fingerprint/Off Trial/Win11 H64SL/MINERAL_GREY/14"" FHD, P/N: 21DH00B5VN   (Xuất trả lại hàng theo hóa đơn 750 ngày 27/12/2022 , ký hiệu : 1C22TDN)",511,15900000.0,0
2023-04-23,436,"Ổ cứng di động  Seagate One touch  2TB 2.5""",511,2363636.0,0
2023-04-23,434,Bộ nhớ trong Kingston 8GD4-2666,511,11454545.0,0
2023-04-23,434,"Thanh Ram G.Skill F3-1600C11S-8GIS, 8GB",511,7727273.0,0
2023-04-23,437,Bàn phím Logitech K120,511,172727.0,0
2023-04-23,437,Chuột máy tính Logitech B100,511,90909.0,0
2023-04-23,432,Bàn phím Dell Multimedia KB216,511,209091.0,0
2023-04-23,438,Máy In laser Canon LBP 6230DN,511,5550000.0,0
2023-04-23,434,ổ cứng gắn trong 240GB SSD Exceria BiCS FLASH 2.5''SATA3 Kioxia,511,12727273.0,0
2023-04-24,444,Máy In Canon Laser LBP-2900,511,3809091.0,0
2023-04-24,443,Màn hình  LCD VIEWSONIC VA1903A,511,1590909.0,0
2023-04-24,443,Bàn phím Rapoo NK2500,511,136364.0,0
2023-04-24,443,Chuột Rapoo N100,511,72727.0,0
2023-04-24,444,Chuột máy tính  Logitech M331,511,272727.0,0
2023-04-24,445,ổ cứng gắn trong 250GB SSD Exceria NVMe BiCS FLASHM.2 PCIe Kioxia,511,1136364.0,0
2023-04-24,445,"Ổ cứng  GT Western Digital 1TB - 3.5""",511,1227272.0,0
2023-04-24,443,Vỏ thùng máy tính Jetek EN15,511,263636.0,0
2023-04-24,443,"Ổ đĩa cứng GT Kingston 2.5""SSD (SA400S37/240G)",511,363636.0,0
2023-04-24,443,Nguồn  Jetek Model Y600T,511,281818.0,0
2023-04-24,441,"Ổ cứng GT Kingston 2.5""SSD (SA400S37/240G)",511,454545.0,0
2023-04-24,439,"Thiết bị chuyển mạch TP-Link, TL-SG1016D",511,1172727.0,0
2023-04-24,440,"Màn hình LCD-Dell E2016Hv 19.5""",511,2272727.0,0
2023-04-24,440,Nguồn máy tính Jetek Model G350,511,409091.0,0
2023-04-24,440,Chuột máy tính Logitech M185,511,227273.0,0
2023-04-24,442,Máy quét Canon Lide 300,511,2227273.0,0
2023-04-24,443,Bảng mạch chính Asus Prime H510MK,511,1463636.0,0
2023-04-24,443,Bộ vi xử lý Intel Pentium G6400,511,1445456.0,0
2023-04-24,443,Bộ nhớ trong ram 4GB/2666 Kingmax,511,290909.0,0
2023-04-24,442,Máy In Canon Laser LBP-2900,511,7909091.0,0
2023-04-25,446,Nhông sấy máy photo,511,454545.0,0
2023-04-25,447,MÁY IN ĐƠN NĂNG HP LASERJET PRO M404DW -W1A56A,511,5909091.0,0
2023-04-25,450,Cáp dữ liệu VIDEO HDMI 1.4 truyền âm thanh hình ảnh dài3M Ugreen,511,227273.0,0
2023-04-25,446,Công sửa (bảo dưỡng),511,545455.0,0
2023-04-25,446,Ru lô dưới (ru lô ép),511,1272727.0,0
2023-04-25,448,Bàn phím Keyboard NK2500,511,136364.0,0
2023-04-25,448,Chuột máy tính Dell MS116,511,136363.0,0
2023-04-25,449,Cáp dữ liệu VIDEO HDMI 1.4 truyền âm thanh hình ảnhdài 1.5M Ugreen (10109),511,90909.0,0
2023-04-25,449,"Máy tính để bàn Dell Vostro 3710 STI34010W1-8G-256GIntel Core i3-12100processor (4-Core, 12M Cache, 3.3GHz to4.3GHz), 1x8GB, DDR4,3200MHz, 256GB NVMe M.2 PCIeSSD, Chuột, Bàn Phím, Windows 11Microsoft Office Homeand Student 202",511,10445455.0,0
2023-04-25,449,"Màn hình LCD-Dell E2016Hv 19.5""",511,2681818.0,0
2023-04-25,446,Mực sharp 235,511,1136364.0,0
2023-04-26,453,"Thiết bị định tuyến TP-Link 300M,2.4GHz,TL- WR841N",511,300000.0,0
2023-04-26,453,Tai nghe SoundMax AH314,511,236364.0,0
2023-04-26,454,Bộ máy vi tính,511,13627273.0,0
2023-04-26,452,Nguồn Jetek Model Y500T,511,190909.0,0
2023-04-26,452,Bàn Phím Rapoo V50s,511,263636.0,0
2023-04-26,452,"Thiết bị chuyển mạch  TP-Link,TL-SF1005D",511,109091.0,0
2023-04-26,451,Phần mềm Kaspersky KL1867MUAFS,511,280000.0,0
2023-04-27,455,ổ cứng gắn trong 480GB SSD Exceria BiCS FLASH 2.5''SATA3 Kioxia,511,1090909.0,0
2023-04-27,455,Bàn phím Rapoo NK2500,511,200000.0,0
2023-04-29,457,Mực in 308 Number One,511,381818.0,0
2023-04-29,456,Phần mềm Kaspersky KL1941MCCFS,511,900000.0,0
2023-05-01,458,"Ổ đĩa cứng  GT Kingston 2.5""SSD (SA400S37/240G)",511,436364.0,0
2023-05-02,460,Phí dịch vụ tháng 03 /2023 theo hợp đồng số 64/2015/HĐ_NetViet ký ngày 26/10/2015,511,545455.0,0
2023-05-02,459,Bộ máy vi tính,511,12036364.0,0
2023-05-03,461,Màn hình máy tính Dell 22 Monitor - E2223HN powercord,511,2954545.0,0
2023-05-03,461,"Máy tính để bàn Dell Inspiron 3910 STI56020W1 - 8G -512G Intel Core i5-12400 processor (6-Core, 18M Cache, 2.5GHz to 4.4GHz), 1x8GB, DDR4,3200MHz, 512GB M.2 PCIe NVMe SSD, Intel(R) UHD Graphics 730,Không ổ đĩa, Chuột, Bàn Phím, Windows 11 Microsoft Office Home andStudent 2021",511,13000000.0,0
2023-05-03,463,Màn chiếu chân  P84TS,511,1318182.0,0
2023-05-03,463,Máy  in đa năng Brother MFC-L2701D,511,4990909.0,0
2023-05-03,462,"Bộ định tuyến có chức năng thu phát sóng băng tần 2.4GHz/5GHz hiệu RUIJIE mã RG-EW3200GX PRO - hãng sx: RUIJIE NETWORKS CO.,LTD",511,2072727.0,0
2023-05-04,464,Máy In Canon Laser LBP-2900,511,3900000.0,0
2023-05-04,464,Máy tính xách tay Asus ExpertBook Model B1400CEAE-EK4263 Core i5 -8G/256GB/ Numpad/ Bàn Phím LEDBacklid/No OS,511,13627273.0,0
2023-05-04,465,"Thiết bị định tuyến TP-Link , 2.4GHz/5GHz Archer C50",511,3163636.0,0
2023-05-04,465,Cáp mạng Cat 5e UTP 305m/thùng Hiệu Aptek,511,2345455.0,0
2023-05-05,466,Màn hình  Dell S2421H 23.5inch,511,4172727.0,0
2023-05-05,466,Máy In Canon Laser LBP-2900,511,3627273.0,0
2023-05-05,467,Ổ đĩa cứng GT Kingston 480GB A400(SA400S37/480G),511,1136364.0,0
2023-05-06,468,Mực in  Brother BT5000M,511,236364.0,0
2023-05-06,469,MÁY TÍNH ĐỂ BÀN (PC) DELL VOS 3910MT i5-12400(6*2.5)/8GD4/256SSD/WLn/BT/KB/M/W11SL+OFICEHOMEST/ProSup/ĐEN(9M2DD1),511,13354546.0,0
2023-05-06,469,Ổ cứng di động USB 16GB U202 2.0 KIOXIA,511,90909.0,0
2023-05-07,470,"Máy tính xách tay HP PAVILION 15-eg2058TU i5 1240P/8GB/SSD 256GB/15.6"" FHD/W11SL/Vàng (6K788PA)",511,13809091.0,0
2023-05-07,473,Màn hình máy tính Dell 22 Monitor - E2223HN,511,3900000.0,0
2023-05-07,473,MÁY TÍNH ĐỂ BÀN DELL OPTIPEX 3000 SMALL FORMFACTOR Intel® Core i5 - 12500,511,15590909.0,0
2023-05-07,472,Hộp mực in Izinet 12A/303/FX9,511,372727.0,0
2023-05-07,471,"Ổ đĩa cứng  GT Kingston 2.5""SSD(SA400S37/240G)",511,436364.0,0
2023-05-08,475,Drum máy photo,511,772727.0,0
2023-05-08,475,Mực T3008,511,1136364.0,0
2023-05-08,475,Gạt máy photo,511,318182.0,0
2023-05-08,475,Ru lô dưới (ru lô ép),511,863636.0,0
2023-05-08,475,Nhông máy photo,511,318182.0,0
2023-05-08,476,Máy In Canon Laser LBP-2900,511,7254546.0,0
2023-05-08,477,Máy in Epson LX310,511,5272727.0,0
2023-05-08,474,Mực  Laser đen Premium,511,981818.0,0
2023-05-08,474,Mực  Laser đen Premium,511,181818.0,0
2023-05-08,474,Mực Xeroc V3065/2060,511,2272728.0,0
2023-05-08,474,Mực nạp NB35a,511,181818.0,0
2023-05-08,478,CHUỘT KHÔNG DÂY Logitech M190,511,263636.0,0
2023-05-09,485,"Máy tính xách tay Lenovo Notebook ThinkPad NBLN TP L13Clam G3 T (gồm i7-1255U (4.7G) - 16GB RAM - 512GB SSD -WF+BL, Fingerprint - 13.3'' WUXGA - Thunder Black - Dos -P/N:21B3005YVA",511,25454545.0,0
2023-05-09,484,Mực in 051 Number One,511,454545.0,0
2023-05-09,483,Hộp mực in  Ecoplus 12A/,511,236364.0,0
2023-05-09,482,"Màn hình LCD - Dell E2016Hv 19.5""",511,1954545.0,0
2023-05-09,482,Bộ định tuyến Tp-Link 2.4GHz/5GHz Archer MR200,511,1135455.0,0
2023-05-09,482,Bàn phím RAPOO V500SE,511,500000.0,0
2023-05-09,486,"Màn hình vi tính Dell LCD-E2722H-27""",511,4090909.0,0
2023-05-09,479,Ổ cứng hiệu Western SN350NVME (WDS240G2G0C),511,818182.0,0
2023-05-09,481,Phần mềm Kaspersky KL1941MCCFS,511,700000.0,0
2023-05-09,480,Bàn phím RAPOO NK2500,511,1090909.0,0
2023-05-09,480,Chuột vi tính có dây  Rapoo N100,511,454545.0,0
2023-05-09,480,"Ổ đĩa cứng GT Kingston 2.5"" SSD (SA400S37/240G)",511,1727273.0,0
2023-05-10,489,Bộ lưu điện Santak-mã hàng TG500,511,14181818.0,0
2023-05-10,490,Bàn phím Rapoo  NK2500,511,590910.0,0
2023-05-10,490,Máy in Brother HL - L2321D,511,2390909.0,0
2023-05-10,490,Chuột máy tính  Logitech B100,511,363636.0,0
2023-05-10,488,MÀN HÌNH LCD 23.8 Inch LENOVO THINKVISION S24e-20 (62AEKAR2WW),511,2718182.0,0
2023-05-10,488,Máy tính bàn Lenovo ThinkCentre M70s Gen 3 - i3-12100 ( 4.3GHZ)-1Yr; P/n 11TC000PVA,511,10718182.0,0
2023-05-11,494,Thẻ nhớ 32GB Micro SDHC Exceria UHS-I C10 U1100MB/s Kioxia (Không có Adapter),511,1363636.0,0
2023-05-11,493,Màn hình máy tính Dell 22 Monitor - E2223HN powercord/Advanced Exchange Service,511,2954545.0,0
2023-05-11,494,"Ổ cứng máy tính SSD Western WDS240G2G0A,240GB",511,1727273.0,0
2023-05-11,491,4K0Z7PA: Máy tính xách tay HP 14s-fq1080AU - AMD Ryzen3 5300U / 4GB DDR4-3200/ SSD 256GB / RadeonVegaGraphics/ 14” HD/ Windows 11 Home/ Natural Silver/ 1,511,12727273.0,0
2023-05-11,494,Nguồn Jetek Model Y600T,511,1250000.0,0
2023-05-11,492,Nguồn Jetek Model J450,511,1090909.0,0
2023-05-11,492,ổ cứng gắn trong 240GB SSD Exceria BiCS FLASH 2.5''SATA3 Kioxia,511,2590909.0,0
2023-05-11,494,Bộ chia cổng Cliptec RZH209,511,381818.0,0
2023-05-12,495,Máy in Brother DCP-B7535DW,511,9981818.0,0
2023-05-13,496,Bộ máy vi tính,511,7272727.0,0
2023-05-13,496,ổ cứng di động 32GB U301 USB 3.2 Gen 1 Kioxia - Trắng,511,90909.0,0
2023-05-14,499,Cụm Drum 051 Number one,511,500000.0,0
2023-05-14,498,Mực  in 308 Number One,511,763636.0,0
2023-05-14,497,Ổ đĩa cứng GT Kingston 480GB A400,511,818182.0,0
2023-05-14,497,Bộ nhớ trong Kingston 8GD4-2666U19,511,545454.0,0
2023-05-15,501,CPU MÁY TÍNH,511,6172727.0,0
2023-05-15,502,Máy Quét Canon Lide 400,511,2545455.0,0
2023-05-15,500,Màn chiếu chân P70TS,511,772727.0,0
2023-05-16,503,ổ cứng gắn trong 480GB SSD Exceria BiCS FLASH2.5''SATA3 Kioxia,511,772727.0,0
2023-05-16,504,"Camera kỹ thuật số có chức năng ghi EZVIZ CSC6N(4MP,W1)",511,2509091.0,0
2023-05-16,504,Bộ máy vi tính,511,9800000.0,0
2023-05-16,504,Thẻ nhớ 64GB Micro SDXC Exceria UHS-I C10 U1100MB/s Kioxia (Không có Adapter,511,354545.0,0
2023-05-17,508,Phần mềm Kaspersky KL1941MCCFS,511,500000.0,0
2023-05-17,507,BỘ MÁY VI TÍNH,511,8363636.0,0
2023-05-17,509,Bàn phím Logitech G213,511,763636.0,0
2023-05-17,506,Máy in Canon Laser LBP-2900,511,3627273.0,0
2023-05-17,509,Chuột máy tính Logitech G102,511,381818.0,0
2023-05-17,505,TRỐNG TỪ BROTHER DR-B022,511,681818.0,0
2023-05-17,510,MÁY IN HP LASER JET PRO M404DN (W1A53A),511,14772728.0,0
2023-05-17,510,"Đầu nối HDMI âm tường bằng nhựa bẻ góc 90 độ, màu đen Ugreen ( 20318)",511,1581818.0,0
2023-05-17,510,Cáp dữ liệu VIDEO HDMI 1.4 truyền âm thanh hình ảnh dài 5M Ugreen ( 10109),511,2109091.0,0
2023-05-17,510,Khung HDMI âm tường màu trắng chất liệu nhựa ugreen (20316),511,872727.0,0
2023-05-18,511,Bộ máy vi tính,511,6818182.0,0
2023-05-18,511,Máy in mã vạch Godex G500,511,3445454.0,0
2023-05-18,511,Máy In Canon Laser LBP 226DW,511,5500000.0,0
2023-05-18,514,Hộp mực in Izinet 12A,511,336364.0,0
2023-05-18,27029,Chiết khấu bán hàng Mực in Brother Quý 1/2023 theo văn bản số 65/03 ngày 06/04/2023,511,7582835.0,0
2023-05-18,27028,Chiết khấu bán hàng Máy in Brother Quý 1/2023 theo văn bản số 64/03 ngày 06/04/2023,511,27167101.0,0
2023-05-18,512,Bảng mạch chính Asus Prime H510MF,511,2727273.0,0
2023-05-18,512,ổ cứng gắn trong 480GB SSD Exceria BiCS FLASH 2.5''SATA3 Kioxia,511,3127273.0,0
2023-05-18,512,Vỏ thùng máy tính JETEK Squid Game X1,511,600000.0,0
2023-05-18,512,Nguồn Jetek Model Y600T,511,454545.0,0
2023-05-18,513,Mực Laser TN-2385 Brother,511,1309091.0,0
2023-05-18,512,Bộ vi xử lý  Intel Core i3-10105,511,2263636.0,0
2023-05-19,515,Màn chiếu chân P84TS,511,1318182.0,0
2023-05-19,516,MỰC T3008,511,1136364.0,0
2023-05-20,517,Máy  In Canon Laser LBP-2900,511,3500000.0,0
2023-05-21,518,"Bộ chuột,bàn phím Rapoo 1800s",511,818182.0,0
2023-05-21,518,Ổ cứng di động USB 16GB U202 Kioxia,511,90909.0,0
2023-05-21,518,Máy in  Canon Laser LBP-2900,511,3627273.0,0
2023-05-22,522,"Màn hình máy tính Lenovo H20215FE0 - ""E22-2821.5 inch Monitor -P/N: 62B9MAR4WW",511,4545454.0,0
2023-05-22,520,Mực nạp NB35a,511,45454.0,0
2023-05-22,520,Hộp mực  in Ecoplus 12A,511,254546.0,0
2023-05-22,522,Máy tính bàn LENOVO THINKCENTRE M70S GEN 3 i5-12400 /11TC000TVA,511,23618182.0,0
2023-05-22,521,Hộp mực  in Izinet 12A,511,590909.0,0
2023-05-22,523,BỘ MÁY VI TÍNH ( KHÔNG MÀN HÌNH ),511,7290909.0,0
2023-05-22,523,Máy quét mã vạch Zebra DS9308-SR,511,3963636.0,0
2023-05-22,523,MÁY IN CANON LASER LBP 226DW,511,6818182.0,0
2023-05-22,524,"Ổ cứng máy tính SSD Western WDS240G2G0A,240GB",511,445455.0,0
2023-05-22,525,Mực Laser TN-2385 Brother,511,709091.0,0
2023-05-22,519,Máy in Canon Laser LBP-2900,511,7181818.0,0
2023-05-22,519,Máy quét HP Scanjet Pro 2600F1 (20G05A),511,7181818.0,0
2023-05-22,519,BỘ MÁY VI TÍNH CORE I5-10400,511,8972727.0,0
2023-05-22,521,Máy In Canon Laser LBP-2900,511,3627273.0,0
2023-05-23,528,"Thiết bị chuyển mạch TP-Link, TL-SG108",511,2000000.0,0
2023-05-23,530,Chuột vi tính Rapoo M20,511,109091.0,0
2023-05-23,529,Phần mềm Kaspersky KL1867MUAFS,511,300000.0,0
2023-05-23,528,Bàn phím Dell Multimedia KB216,511,172727.0,0
2023-05-23,528,"Thiết bị thu phát vô tuyến, TPLINK, 2,4GHz/5GHz_ArcherAX73",511,2000000.0,0
2023-05-23,528,"Thiết bị định tuyến TP-Link 300M,2.4GHz, TL-WR841HP",511,1218182.0,0
2023-05-23,528,Dây cáp mạng  Ensoho EN-F6CA24 FTP cat6,511,2181818.0,0
2023-05-23,528,"Bộ định tuyến có chức năng thuphát vô tuyến TP-LINK, 2,4GHz/ W-CDMA FDD/GSM_TL-MR6400",511,2918182.0,0
2023-05-23,528,"Thiết bị chuyển mạch TP-Link, TL - SG1016",511,1100000.0,0
2023-05-23,528,"Thiết bị thu phát vô tuyến  TP-Link 2.4Ghz,Archer T2U",511,227273.0,0
2023-05-23,530,Điện thoại có dây Panasonic KXTS500,511,545454.0,0
2023-05-23,531,Mực in  Brother BT5000M,511,136364.0,0
2023-05-23,527,Điện thoại có dây Panasonic KXTS500,511,272727.0,0
2023-05-23,526,Thẻ nhớ 64GB Micro SDXC Exceria UHS-I C10 U1100MB/s Kioxia (Không có Adapter),511,118182.0,0
2023-05-23,526,Camera quan sát kỹ thuật số có chức năng ghi hiệuEZVIZ mã CS-H8C - hỗ trợ thẻ nhớ trong,511,1018182.0,0
2023-05-23,534,Máy  In Canon Laser LBP-2900,511,3627273.0,0
2023-05-23,533,ổ đĩa cứng hiệu KINGSTON 1000GNV2 M.2 2280 NVME SSD ( SNV2S/1000G ),511,1818182.0,0
2023-05-23,532,"Máy tính xách tay HP PAVILION 15-eg2064TX i5 1235U/8GB/256GB/2GB_MX550/15.6"" FHD/W11SL/(7C0W8PA)",511,16872727.0,0
2023-05-23,532,Chuột máy tính Rapoo M20,511,118182.0,0
2023-05-24,535,MÁY VI TÍNH ĐỂ BÀN (PC) LENOVO ThinkCentre neo 50t Gen 3 i3- 12100(4*3.3)/4GD4/256GSSD/WL/BT/KB/M/nOS/ĐEN( 11SC001LVA),511,35136364.0,0
2023-05-25,539,"Thiết bị chuyển mạch TP-Link,TL-SG1008D",511,418182.0,0
2023-05-25,539,Cạc màn hình Asus GT710 - SL - 2GD3- BRK-EVO,511,1081818.0,0
2023-05-25,536,"Ổ cứng máy tính chủ 300Gb 10K SAS 2.5""6Gbps",511,13363636.0,0
2023-05-25,537,"Thiết bị đầu cuối W-CDMA FDD/E-UTRA FDD, 2.4GHz, TP-Link,M7000",511,727273.0,0
2023-05-25,537,ổ cứng di động 32GB U301 USB 3.2 Gen 1 Kioxia - Trắng,511,345455.0,0
2023-05-25,539,Cáp dữ liệu VIDEO HDMI 1.4 truyền âm thanh hình ảnh dài30M có chipset Ugreen (10114),511,1345455.0,0
2023-05-25,537,"Thiết bị định tuyến TP-Link, 2.4GHz/5GHz, Archer C20",511,745454.0,0
2023-05-25,538,Dây chuyển đổi có chipset USB sang cổng COM RS­232 dài1.5M Ugreen (20211),511,318182.0,0
2023-05-25,538,Chuột Logitech PEBBLE M350,511,436363.0,0
2023-05-26,540,Bộ nhớ trong của máy vi tính KINGSTON 16G D4 -3200S22 1Rx8 SODIMM ( KVR32S22S8/16 ),511,1945454.0,0
2023-05-26,540,Bàn phím  Dell Multimedia KB216,511,545455.0,0
2023-05-26,540,Vỏ thùng máy tính JETEK EN22,511,545455.0,0
2023-05-26,540,CARD VGA của máy vi tính hiệu ASUS GT730 - SL -2GD5 - BRK,511,2345454.0,0
2023-05-26,540,Nguồn Jetek Model Y600T,511,736365.0,0
2023-05-26,542,Mực laser đen premium,511,90909.0,0
2023-05-26,541,"Màn hình vi tính Dell LCD-U2422H-23.8""WHD",511,5900000.0,0
2023-05-26,540,Máy in đa năng Brother DCP-T226,511,3445454.0,0
2023-05-26,540,Chíp xử lý Intel i5 - 10400,511,5645454.0,0
2023-05-26,540,ổ cứng gắn trong 240GB SSD Exceria BiCS FLASH 2.5''SATA3 Kioxia,511,2181818.0,0
2023-05-27,544,Máy in Brother HL-L2321D,511,2681818.0,0
2023-05-27,544,Loa SoundMax A130/2.0,511,127273.0,0
2023-05-27,544,"Card PCIe Adapter TP-Link,TL-WN881ND",511,254546.0,0
2023-05-27,544,"Thiết bị thu phát vô tuyến 2.4GHz TP-Link,TL-WA860RE",511,318182.0,0
2023-05-27,544,Bộ nhớ trong  Kingston 4GD4 2666,511,363636.0,0
2023-05-27,544,"Màn hình  Viewsonic VA2215-H / 21.5""",511,2990909.0,0
2023-05-27,544,Bộ máy vi tính,511,8409091.0,0
2023-05-27,543,ổ cứng gắn trong 240GB SSD Exceria BiCS FLASH 2.5''SATA3 Kioxia,511,2590909.0,0
2023-05-27,545,Chuột máy tính Logitech M185,511,181818.0,0
2023-05-27,545,ổ cứng gắn trong 240GB SSD Exceria BiCS FLASH 2.5''SATA3 Kioxia,511,818182.0,0
2023-05-28,546,Máy In Canon Laser LBP-2900,511,3627273.0,0
2023-05-29,552,Chuột máy tính Logitech M185,511,227273.0,0
2023-05-29,553,Loa SoundMax A828/2.1,511,527273.0,0
2023-05-29,553,Màn hình LCD VIEWSONIC VX2718-PC - MHD/27'' LCD MONITOR,511,4000000.0,0
2023-05-29,553,Cáp dữ liệu VIDEO HDMI 1.4 truyền âm thanh hình ảnh dài3M Ugreen,511,263636.0,0
2023-05-29,547,MÁY TÍNH XÁCH TAY (NB) HP Pavilion 15- eg2056TUi5-1240P/8GD4/512GSSD/15.6FHD/Wlax/BT5/3C41WHr/ALUp/W11SL/VÀNG(6K786PA),511,15318182.0,0
2023-05-29,548,Máy In Canon Laser LBP 226DW,511,5500000.0,0
2023-05-29,547,Chuột vi tính Rapoo M20,511,127273.0,0
2023-05-29,552,ổ cứng di động 32GB U301 USB 3.2 Gen 1 Kioxia,511,145454.0,0
2023-05-29,550,Mực in 051 Number One,511,500000.0,0
2023-05-29,554,Máy in Brother DCP-B7535DW,511,5136364.0,0
2023-05-29,550,Cụm Drum 32A Number One,511,454545.0,0
2023-05-29,554,Điện thoại có dây Panasonic KXTSC11,511,590909.0,0
2023-05-29,549,"Thiết bị chuyển mạch  TP-Link, TL- SG1016D",511,1172727.0,0
2023-05-29,555,Mực Laser đen Premium,511,318182.0,0
2023-05-29,556,Mực Laser đen Brother 2240,511,409091.0,0
2023-05-29,551,Hộp mực  in Izinet 12A,511,336364.0,0
2023-05-29,551,Rum 12A,511,36363.0,0
2023-05-30,562,Bộ lưu điện  Santak - TG500,511,1090909.0,0
2023-05-30,563,Loa SoundMax A828/2.1,511,470000.0,0
2023-05-30,563,Bàn phím Keyboard Rapoo NK2500,511,300000.0,0
2023-05-30,563,Card đồ họa ASUS DUAL-RTX3060-8G_90YV0GB6-M0NA00,511,7681818.0,0
2023-05-30,564,Chuột máy tính Logitech M557,511,1072728.0,0
2023-05-30,565,ổ cứng di động 16GB U202 USB 2.0 Kioxia,511,545455.0,0
2023-05-30,557,Bộ máy vi tính,511,10663636.0,0
2023-05-30,559,"Thiết bị thu phát vô tuyến TP-Link,TL-WN725N",511,363636.0,0
2023-05-30,559,Chuột vi tính có dây  Rapoo N100,511,1000000.0,0
2023-05-30,559,ổ cứng di động 16GB U202 USB 2.0 Kioxia,511,681818.0,0
2023-05-30,559,4K0Z7PA: Máy tính xách tay HP 14s- fq1080AU -AMD Ryzen3 5300U / 4GB DDR4-3200/ SSD 256GB /RadeonVegaGraphics/ 14” HD/ Windows 11 Home/ NaturalSilver,511,14363636.0,0
2023-05-30,560,"Bộ định tuyến có chức năng thuphát vô tuyến TP-LINK, 2,4GHz/ W-CDMA FDD/GSM_TL-MR6400",511,1136364.0,0
2023-05-30,561,Bảng mạch chính của máy vi tính hiệu ASUS PRIMEH610M - K D4,511,1590909.0,0
2023-05-30,558,MÁY TÍNH XÁCH TAY (NB) HP Pavilion 15-eg2062TUi3-1215U/8GD4/256GSSD/15.6FHD/Wlax/BT5/3C41WHr/ALUp/W11SL/VÀNG(6K790PA),511,10454545.0,0
2023-05-30,558,MÁY TÍNH XÁCH TAY (NB) HP Pavilion 15-eg2058TUi5-1240P/8GD4/256GSSD/15.6FHD/Wlax/BT5/3C41WHr/ALUp/W11SL/VÀNG(6K788PA),511,12818182.0,0
2023-05-30,558,"Thiết bị chuyển mạch TP-Link, TL-SF1008D",511,2800000.0,0
2023-05-30,558,"Thiết bị chuyển mạch TP-Link, TL-SF1005D",511,2218182.0,0
2023-05-30,558,"Thiết bị thu phát vô tuyến TP-Link, TL-WN725N",511,1945454.0,0
2023-05-30,558,MÁY TÍNH XÁCH TAY (NB) HP Pavilion x360 14-dy0077TU i5-1135G7/8GD4/512GSSD/14.0FHDT/PEN/WL/BT/3C/W11SL/XANH(46L95PA),511,13909091.0,0
2023-05-30,558,MÁY TÍNH XÁCH TAY (NB) HP Pavilion 15- eg2056TU i5-1240P/8GD4/512GSSD/15.6FHD/Wlax/BT5/3C41WHr/ALUp/W11SL/VÀNG(6K786PA),511,27636364.0,0
2023-05-30,558,"Máy tính xách tay ThinkBook 14 G4 IAP i5-1240P/8Gb/512Gb/UHD/Fingerprint/Off Trial/Win11 H64SL/MINERAL_GREY/14""FHD, P/N: 21DH00B5VN",511,13636364.0,0
2023-05-30,558,"Máy tính xách tay Lenovo S14 G3 IAP - I5-1235U (1.3G) - 8GB- 512GB SSD - WF+BL, Fingerprint - 14"" FHD - Dos - 1Yr; P/n82TW0029VN",511,13454545.0,0
2023-05-30,558,4K0Z7PA: Máy tính xách tay HP 14s- fq1080AU - AMD Ryzen3 5300U / 4GB DDR4-3200/ SSD 256GB / RadeonVegaGraphics/ 14” HD/ Windows 11 Home/ Natural Silver,511,31818182.0,0
2023-05-30,557,Màn hình máy tính Dell 22 Monitor - E2223HN powercord/Advanced Exchange Service,511,2954546.0,0
2023-05-30,558,MÁY TÍNH XÁCH TAY (NB) HP Pavilion 15- eg0513TUi3-1125G4/4GD4/256GSSD/15.6FHD/Wlac/BT5/3C41WHr/ALUp/VÀNG/W11SL(46M12PA),511,16909091.0,0
2023-05-30,558,Camera quan sát CS-C6N (1080P),511,15636364.0,0
2023-05-30,558,ổ cứng di động 32GB U301 USB 3.2 Gen 1 Kioxia - Trắng,511,1454545.0,0
2023-05-30,566,Chuột vi tính Rapoo M20,511,236364.0,0
2023-05-30,566,Bảng mạch chính Asus Prime H510MF,511,1390909.0,0
2023-05-30,566,Hộp mực  in Izinet 12A/303/FX9,511,654545.0,0
2023-05-30,566,Bộ nhớ trong của máy vi tính KINGSTON 8G D4 - 2666U19 1RX8 UDIMM (KVR26N19S8/8),511,1281819.0,0
2023-05-30,566,ổ cứng gắn trong 480GB SSD Exceria BiCS FLASH 2.5''SATA3 Kioxia,511,1490909.0,0
2023-05-30,558,Thẻ nhớ 32GB Micro SDHC Exceria UHS-I C10 U1100MB/s Kioxia (Không có Adapter),511,3409091.0,0
